iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
404009000,14,404009,438252,1377,18,True,True,True
404019000,14,404019,442865,1377,18,True,True,True
404029000,13,404029,447478,1377,18,True,True,True
404039000,13,404039,452089,1377,18,True,True,True
404049000,13,404049,456700,1377,18,True,True,True
404059000,13,404059,461310,1377,18,True,True,True
404069000,13,404069,465920,1377,18,True,True,True
404079000,13,404079,470529,1377,18,True,True,True
404089000,13,404089,475137,1377,18,True,True,True
404099000,13,404099,479745,1377,18,True,True,True
404109000,12,404109,484354,1377,18,True,True,True
404119000,12,404119,488961,1377,18,True,True,True
404129000,12,404129,493569,1377,18,True,True,True
404139000,13,404139,498178,1377,18,True,True,True
404149000,13,404149,-497214,1377,18,True,True,True
404159000,13,404159,-492605,1377,18,True,True,True
404169000,14,404169,-487997,1377,18,True,True,True
404179000,14,404179,-483390,1377,18,True,True,True
404189000,14,404189,-478782,1377,18,True,True,True
404199000,14,404199,-474170,1377,18,True,True,True
404209000,14,404209,-469559,1377,18,True,True,True
404219000,14,404219,-464950,1377,18,True,True,True
404229000,14,404229,-460343,1377,18,True,True,True
404239000,14,404239,-455734,1377,18,True,True,True
404249000,14,404249,-451127,1377,18,True,True,True
404259000,14,404259,-446519,1377,18,True,True,True
404269000,14,404269,-441910,1377,18,True,True,True
404279000,14,404279,-437303,1377,18,True,True,True
404289000,14,404289,-432697,1377,18,True,True,True
404299000,14,404299,-428091,1377,18,True,True,True
404309000,14,404309,-423485,1377,18,True,True,True
404319000,14,404319,-418881,1377,18,True,True,True
404329000,14,404329,-414277,1377,18,True,True,True
404339000,14,404339,-409672,1377,18,True,True,True
404349000,14,404349,-405069,1377,18,True,True,True
404359000,14,404359,-400465,1377,18,True,True,True
404369000,15,404369,-395861,1377,18,True,True,True
404379000,15,404379,-391255,1377,18,True,True,True
404389000,15,404389,-386648,1377,18,True,True,True
404399000,15,404399,-382042,1377,18,True,True,True
404409000,15,404409,-377435,1377,18,True,True,True
404419000,15,404419,-372827,1377,18,True,True,True
404429000,15,404429,-368220,1377,18,True,True,True
404439000,15,404439,-363612,1377,18,True,True,True
404449000,15,404449,-359003,1377,18,True,True,True
404459000,15,404459,-354395,1377,18,True,True,True
404469000,15,404469,-349786,1377,18,True,True,True
404479000,15,404479,-345177,1377,18,True,True,True
404489000,15,404489,-340570,1377,18,True,True,True
404499000,15,404499,-335963,1377,18,True,True,True
404509000,15,404509,-331354,1377,18,True,True,True
404519000,15,404519,-326747,1377,18,True,True,True
404529000,15,404529,-322141,1377,18,True,True,True
404539000,15,404539,-317535,1377,18,True,True,True
404549000,15,404549,-312930,1377,18,True,True,True
404559000,15,404559,-308323,1377,18,True,True,True
404569000,15,404569,-303717,1377,18,True,True,True
404579000,16,404579,-299112,1377,18,True,True,True
404589000,16,404589,-294506,1377,18,True,True,True
404599000,16,404599,-289899,1377,18,True,True,True
404609000,16,404609,-285289,1377,18,True,True,True
404619000,16,404619,-280680,1377,18,True,True,True
404629000,16,404629,-276071,1377,18,True,True,True
404639000,16,404639,-271461,1377,18,True,True,True
404649000,16,404649,-266852,1377,18,True,True,True
404659000,16,404659,-262244,1377,18,True,True,True
404669000,16,404669,-257635,1377,18,True,True,True
404679000,15,404679,-253028,1377,18,True,True,True
404689000,15,404689,-248421,1377,18,True,True,True
404699000,15,404699,-243815,1377,18,True,True,True
404709000,15,404709,-239209,1377,18,True,True,True
404719000,14,404719,-234603,1377,18,True,True,True
404729000,14,404729,-229996,1377,18,True,True,True
404739000,14,404739,-225389,1377,18,True,True,True
404749000,14,404749,-220783,1377,18,True,True,True
404759000,14,404759,-216178,1377,18,True,True,True
404769000,13,404769,-211574,1377,18,True,True,True
404779000,13,404779,-206969,1377,18,True,True,True
404789000,13,404789,-202364,1377,18,True,True,True
404799000,13,404799,-197761,1377,18,True,True,True
404809000,13,404809,-193157,1377,18,True,True,True
404819000,13,404819,-188554,1377,18,True,True,True
404829000,12,404829,-183952,1377,18,True,True,True
404839000,12,404839,-179350,1377,18,True,True,True
404849000,12,404849,-174747,1377,18,True,True,True
404859000,12,404859,-170143,1377,18,True,True,True
404869000,12,404869,-165539,1377,18,True,True,True
404879000,12,404879,-160934,1377,18,True,True,True
404889000,12,404889,-156331,1377,18,True,True,True
404899000,12,404899,-151728,1377,18,True,True,True
404909000,12,404909,-147125,1377,18,True,True,True
404919000,12,404919,-142523,1377,18,True,True,True
404929000,12,404929,-137922,1377,18,True,True,True
404939000,13,404939,-133318,1377,18,True,True,True
404949000,13,404949,-128716,1377,18,True,True,True
404959000,13,404959,-124114,1377,18,True,True,True
404969000,13,404969,-119513,1377,18,True,True,True
404979000,12,404979,-114911,1377,18,True,True,True
404989000,12,404989,-110310,1377,18,True,True,True
404999000,13,404999,-105709,1377,18,True,True,True
405009000,13,405009,-101107,1377,18,True,True,True
405019000,13,405019,-96507,1377,18,True,True,True
405029000,12,405029,-91908,1377,18,True,True,True
405039000,12,405039,-87310,1377,18,True,True,True
405049000,12,405049,-82711,1377,18,True,True,True
405059000,12,405059,-78111,1377,18,True,True,True
405069000,13,405069,-73512,1377,18,True,True,True
405079000,13,405079,-68912,1377,18,True,True,True
405089000,13,405089,-64313,1377,18,True,True,True
405099000,12,405099,-59715,1377,18,True,True,True
405109000,12,405109,-55117,1377,18,True,True,True
405119000,12,405119,-50520,1377,18,True,True,True
405129000,11,405129,-45924,1377,18,True,True,True
405139000,11,405139,-41328,1377,18,True,True,True
405149000,11,405149,-36733,1377,18,True,True,True
405159000,11,405159,-32140,1377,18,True,True,True
405169000,11,405169,-27549,1377,18,True,True,True
405179000,11,405179,-22957,1377,18,True,True,True
405189000,11,405189,-18365,1377,18,True,True,True
405199000,11,405199,-13771,1377,18,True,True,True
405209000,12,405209,-9177,1377,18,True,True,True
405219000,12,405219,-4584,1377,18,True,True,True
405229000,12,405229,10,1377,18,True,True,True
405239000,12,405239,4605,1377,18,True,True,True
405249000,12,405249,9199,1377,18,True,True,True
405259000,12,405259,13794,1377,18,True,True,True
405269000,12,405269,18389,1377,18,True,True,True
405279000,12,405279,22983,1377,18,True,True,True
405289000,12,405289,27576,1377,18,True,True,True
405299000,12,405299,32169,1377,18,True,True,True
405309000,11,405309,36762,1377,18,True,True,True
405319000,11,405319,41353,1377,18,True,True,True
405329000,11,405329,45944,1377,18,True,True,True
405339000,11,405339,50536,1377,18,True,True,True
405349000,11,405349,55127,1377,18,True,True,True
405359000,11,405359,59720,1377,18,True,True,True
405369000,10,405369,64314,1377,18,True,True,True
405379000,10,405379,68908,1377,18,True,True,True
405389000,10,405389,73501,1377,18,True,True,True
405399000,10,405399,78095,1377,18,True,True,True
405409000,10,405409,82689,1377,18,True,True,True
405419000,10,405419,87282,1377,18,True,True,True
405429000,11,405429,91875,1377,18,True,True,True
405439000,11,405439,96467,1377,18,True,True,True
405449000,11,405449,101059,1377,18,True,True,True
405459000,11,405459,105651,1377,18,True,True,True
405469000,11,405469,110242,1377,18,True,True,True
405479000,12,405479,114833,1377,18,True,True,True
405489000,12,405489,119425,1377,18,True,True,True
405499000,12,405499,124018,1377,18,True,True,True
405509000,13,405509,128611,1377,18,True,True,True
405519000,14,405519,133205,1377,18,True,True,True
405529000,14,405529,137797,1377,18,True,True,True
405539000,15,405539,142391,1377,18,True,True,True
405549000,15,405549,146988,1377,18,True,True,True
405559000,15,405559,151584,1377,18,True,True,True
405569000,15,405569,156180,1377,18,True,True,True
405579000,15,405579,160776,1377,18,True,True,True
405589000,14,405589,165372,1377,18,True,True,True
405599000,14,405599,169966,1377,18,True,True,True
405609000,14,405609,174557,1377,18,True,True,True
405619000,14,405619,179146,1377,18,True,True,True
405629000,14,405629,183736,1377,18,True,True,True
405639000,14,405639,188326,1377,18,True,True,True
405649000,14,405649,192917,1377,18,True,True,True
405659000,14,405659,197507,1377,18,True,True,True
405669000,14,405669,202097,1377,18,True,True,True
405679000,14,405679,206687,1377,18,True,True,True
405689000,14,405689,211278,1377,18,True,True,True
405699000,14,405699,215868,1377,18,True,True,True
405709000,15,405709,220459,1377,18,True,True,True
405719000,15,405719,225050,1377,18,True,True,True
405729000,15,405729,229644,1377,18,True,True,True
405739000,15,405739,234238,1377,18,True,True,True
405749000,16,405749,238831,1377,18,True,True,True
405759000,16,405759,243424,1377,18,True,True,True
405769000,17,405769,248017,1377,18,True,True,True
405779000,17,405779,252608,1377,18,True,True,True
405789000,17,405789,257200,1377,18,True,True,True
405799000,18,405799,261792,1377,18,True,True,True
405809000,18,405809,266384,1377,18,True,True,True
405819000,18,405819,270978,1377,18,True,True,True
405829000,19,405829,275570,1377,18,True,True,True
405839000,19,405839,280162,1377,18,True,True,True
405849000,19,405849,284754,1377,18,True,True,True
405859000,18,405859,289345,1377,18,True,True,True
405869000,18,405869,293937,1377,18,True,True,True
405879000,18,405879,298527,1377,18,True,True,True
405889000,17,405889,303118,1377,18,True,True,True
405899000,17,405899,307708,1377,18,True,True,True
405909000,17,405909,312299,1377,18,True,True,True
405919000,16,405919,316891,1377,18,True,True,True
405929000,15,405929,321486,1377,18,True,True,True
405939000,14,405939,326078,1377,18,True,True,True
405949000,14,405949,330669,1377,18,True,True,True
405959000,13,405959,335261,1377,18,True,True,True
405969000,13,405969,339854,1377,18,True,True,True
405979000,13,405979,344447,1377,18,True,True,True
405989000,13,405989,349041,1377,18,True,True,True
405999000,13,405999,353635,1377,18,True,True,True
406009000,13,406009,358230,1377,18,True,True,True
406019000,13,406019,362824,1377,18,True,True,True
406029000,13,406029,367417,1377,18,True,True,True
406039000,13,406039,372008,1377,18,True,True,True
406049000,12,406049,376600,1377,18,True,True,True
406059000,12,406059,381192,1377,18,True,True,True
406069000,12,406069,385783,1377,18,True,True,True
406079000,12,406079,390375,1377,18,True,True,True
406089000,11,406089,394965,1377,18,True,True,True
406099000,10,406099,399556,1377,18,True,True,True
406109000,10,406109,404148,1377,18,True,True,True
406119000,10,406119,408740,1377,18,True,True,True
406129000,10,406129,413334,1377,18,True,True,True
406139000,10,406139,417925,1377,18,True,True,True
406149000,10,406149,422516,1377,18,True,True,True
406159000,10,406159,427107,1377,18,True,True,True
406169000,10,406169,431698,1377,18,True,True,True
406179000,10,406179,436288,1377,18,True,True,True
406189000,10,406189,440880,1377,18,True,True,True
406199000,11,406199,445472,1377,18,True,True,True
406209000,11,406209,450065,1377,18,True,True,True
406219000,11,406219,454656,1377,18,True,True,True
406229000,11,406229,459247,1377,18,True,True,True
406239000,12,406239,463836,1377,18,True,True,True
406249000,12,406249,468424,1377,18,True,True,True
406259000,12,406259,473013,1377,18,True,True,True
406269000,12,406269,477602,1377,18,True,True,True
406279000,12,406279,482191,1377,18,True,True,True
406289000,12,406289,486779,1377,18,True,True,True
406299000,12,406299,491368,1377,18,True,True,True
406309000,12,406309,495959,1377,18,True,True,True
406319000,13,406319,-499450,1377,18,True,True,True
406329000,13,406329,-494861,1377,18,True,True,True
406339000,13,406339,-490271,1377,18,True,True,True
406349000,14,406349,-485682,1377,18,True,True,True
406359000,14,406359,-481093,1377,18,True,True,True
406369000,14,406369,-476507,1377,18,True,True,True
406379000,14,406379,-471919,1377,18,True,True,True
406389000,14,406389,-467331,1377,18,True,True,True
406399000,14,406399,-462744,1377,18,True,True,True
406409000,14,406409,-458157,1377,18,True,True,True
406419000,14,406419,-453571,1377,18,True,True,True
406429000,14,406429,-448986,1377,18,True,True,True
406439000,14,406439,-444399,1377,18,True,True,True
406449000,14,406449,-439813,1377,18,True,True,True
406459000,14,406459,-435229,1377,18,True,True,True
406469000,14,406469,-430644,1377,18,True,True,True
406479000,14,406479,-426058,1377,18,True,True,True
406489000,13,406489,-421476,1377,18,True,True,True
406499000,13,406499,-416890,1377,18,True,True,True
406509000,13,406509,-412303,1377,18,True,True,True
406519000,13,406519,-407717,1377,18,True,True,True
406529000,13,406529,-403130,1377,18,True,True,True
406539000,13,406539,-398541,1377,18,True,True,True
406549000,13,406549,-393952,1377,18,True,True,True
406559000,13,406559,-389362,1377,18,True,True,True
406569000,13,406569,-384775,1377,18,True,True,True
406579000,13,406579,-380187,1377,18,True,True,True
406589000,13,406589,-375599,1377,18,True,True,True
406599000,14,406599,-371012,1377,18,True,True,True
406609000,14,406609,-366426,1377,18,True,True,True
406619000,14,406619,-361839,1377,18,True,True,True
406629000,14,406629,-357252,1377,18,True,True,True
406639000,15,406639,-352666,1377,18,True,True,True
406649000,15,406649,-348079,1377,18,True,True,True
406659000,16,406659,-343493,1377,18,True,True,True
406669000,16,406669,-338907,1377,18,True,True,True
406679000,16,406679,-334319,1377,18,True,True,True
406689000,17,406689,-329731,1377,18,True,True,True
406699000,17,406699,-325144,1377,18,True,True,True
406709000,17,406709,-320559,1377,18,True,True,True
406719000,17,406719,-315972,1377,18,True,True,True
406729000,17,406729,-311386,1377,18,True,True,True
406739000,17,406739,-306799,1377,18,True,True,True
406749000,17,406749,-302213,1377,18,True,True,True
406759000,17,406759,-297629,1377,18,True,True,True
406769000,17,406769,-293044,1377,18,True,True,True
406779000,16,406779,-288459,1377,18,True,True,True
406789000,16,406789,-283873,1377,18,True,True,True
406799000,16,406799,-279288,1377,18,True,True,True
406809000,16,406809,-274702,1377,18,True,True,True
406819000,16,406819,-270117,1377,18,True,True,True
406829000,16,406829,-265533,1377,18,True,True,True
406839000,16,406839,-260949,1377,18,True,True,True
406849000,16,406849,-256367,1377,18,True,True,True
406859000,16,406859,-251785,1377,18,True,True,True
406869000,16,406869,-247204,1377,18,True,True,True
406879000,16,406879,-242622,1377,18,True,True,True
406889000,16,406889,-238040,1377,18,True,True,True
406899000,16,406899,-233459,1377,18,True,True,True
406909000,15,406909,-228877,1377,18,True,True,True
406919000,15,406919,-224295,1377,18,True,True,True
406929000,15,406929,-219713,1377,18,True,True,True
406939000,15,406939,-215131,1377,18,True,True,True
406949000,15,406949,-210548,1377,18,True,True,True
406959000,15,406959,-205967,1377,18,True,True,True
406969000,14,406969,-201385,1377,18,True,True,True
406979000,14,406979,-196804,1377,18,True,True,True
406989000,14,406989,-192222,1377,18,True,True,True
406999000,13,406999,-187641,1377,18,True,True,True
407009000,13,407009,-183061,1377,18,True,True,True
407019000,13,407019,-178482,1377,18,True,True,True
407029000,13,407029,-173903,1377,18,True,True,True
407039000,13,407039,-169323,1377,18,True,True,True
407049000,13,407049,-164743,1377,18,True,True,True
407059000,13,407059,-160163,1377,18,True,True,True
407069000,13,407069,-155583,1377,18,True,True,True
407079000,13,407079,-151003,1377,18,True,True,True
407089000,13,407089,-146420,1377,18,True,True,True
407099000,13,407099,-141838,1377,18,True,True,True
407109000,13,407109,-137258,1377,18,True,True,True
407119000,13,407119,-132677,1377,18,True,True,True
407129000,13,407129,-128098,1377,18,True,True,True
407139000,13,407139,-123519,1377,18,True,True,True
407149000,13,407149,-118940,1377,18,True,True,True
407159000,13,407159,-114362,1377,18,True,True,True
407169000,13,407169,-109787,1377,18,True,True,True
407179000,13,407179,-105212,1377,18,True,True,True
407189000,13,407189,-100636,1377,18,True,True,True
407199000,13,407199,-96059,1377,18,True,True,True
407209000,13,407209,-91483,1377,18,True,True,True
407219000,13,407219,-86906,1377,18,True,True,True
407229000,13,407229,-82330,1377,18,True,True,True
407239000,13,407239,-77753,1377,18,True,True,True
407249000,13,407249,-73175,1377,18,True,True,True
407259000,13,407259,-68597,1377,18,True,True,True
407269000,13,407269,-64020,1377,18,True,True,True
407279000,14,407279,-59444,1377,18,True,True,True
407289000,14,407289,-54867,1377,18,True,True,True
407299000,14,407299,-50289,1377,18,True,True,True
407309000,14,407309,-45713,1377,18,True,True,True
407319000,14,407319,-41139,1377,18,True,True,True
407329000,14,407329,-36565,1377,18,True,True,True
407339000,15,407339,-31990,1377,18,True,True,True
407349000,15,407349,-27416,1377,18,True,True,True
407359000,16,407359,-22840,1377,18,True,True,True
407369000,16,407369,-18266,1377,18,True,True,True
407379000,16,407379,-13693,1377,18,True,True,True
407389000,16,407389,-9122,1377,18,True,True,True
407399000,16,407399,-4549,1377,18,True,True,True
407409000,16,407409,25,1377,18,True,True,True
407419000,16,407419,4600,1377,18,True,True,True
407429000,16,407429,9176,1377,18,True,True,True
407439000,15,407439,13752,1377,18,True,True,True
407449000,15,407449,18329,1377,18,True,True,True
407459000,15,407459,22904,1377,18,True,True,True
407469000,15,407469,27478,1377,18,True,True,True
407479000,14,407479,32052,1377,18,True,True,True
407489000,14,407489,36626,1377,18,True,True,True
407499000,14,407499,41201,1377,18,True,True,True
407509000,15,407509,45776,1377,18,True,True,True
407519000,15,407519,50351,1377,18,True,True,True
407529000,15,407529,54923,1377,18,True,True,True
407539000,15,407539,59496,1377,18,True,True,True
407549000,15,407549,64068,1377,18,True,True,True
407559000,15,407559,68641,1377,18,True,True,True
407569000,14,407569,73212,1377,18,True,True,True
407579000,14,407579,77785,1377,18,True,True,True
407589000,14,407589,82357,1377,18,True,True,True
407599000,14,407599,86930,1377,18,True,True,True
407609000,15,407609,91503,1377,18,True,True,True
407619000,15,407619,96077,1377,18,True,True,True
407629000,15,407629,100651,1377,18,True,True,True
407639000,15,407639,105225,1377,18,True,True,True
407649000,15,407649,109798,1377,18,True,True,True
407659000,16,407659,114372,1377,18,True,True,True
407669000,17,407669,118947,1377,18,True,True,True
407679000,17,407679,123520,1377,18,True,True,True
407689000,17,407689,128093,1377,18,True,True,True
407699000,18,407699,132666,1377,18,True,True,True
407709000,17,407709,137238,1377,18,True,True,True
407719000,17,407719,141809,1377,18,True,True,True
407729000,17,407729,146379,1377,18,True,True,True
407739000,17,407739,150948,1377,18,True,True,True
407749000,16,407749,155515,1377,18,True,True,True
407759000,16,407759,160086,1377,18,True,True,True
407769000,16,407769,164655,1377,18,True,True,True
407779000,16,407779,169224,1377,18,True,True,True
407789000,15,407789,173793,1377,18,True,True,True
407799000,15,407799,178360,1377,18,True,True,True
407809000,14,407809,182925,1377,18,True,True,True
407819000,14,407819,187492,1377,18,True,True,True
407829000,14,407829,192059,1377,18,True,True,True
407839000,14,407839,196627,1377,18,True,True,True
407849000,14,407849,201196,1377,18,True,True,True
407859000,14,407859,205763,1377,18,True,True,True
407869000,14,407869,210328,1377,18,True,True,True
407879000,14,407879,214894,1377,18,True,True,True
407889000,14,407889,219461,1377,18,True,True,True
407899000,14,407899,224031,1377,18,True,True,True
407909000,14,407909,228602,1377,18,True,True,True
407919000,14,407919,233174,1377,18,True,True,True
407929000,13,407929,237742,1377,18,True,True,True
407939000,13,407939,242306,1377,18,True,True,True
407949000,12,407949,246870,1377,18,True,True,True
407959000,12,407959,251435,1377,18,True,True,True
407969000,12,407969,255999,1377,18,True,True,True
407979000,11,407979,260564,1377,18,True,True,True
407989000,11,407989,265128,1377,18,True,True,True
407999000,11,407999,269692,1377,18,True,True,True
408009000,11,408009,274258,1377,18,True,True,True
408019000,11,408019,278822,1377,18,True,True,True
408029000,11,408029,283386,1377,18,True,True,True
408039000,10,408039,287951,1377,18,True,True,True
408049000,10,408049,292516,1377,18,True,True,True
408059000,10,408059,297080,1377,18,True,True,True
408069000,10,408069,301645,1377,18,True,True,True
408079000,10,408079,306208,1377,18,True,True,True
408089000,11,408089,310774,1377,18,True,True,True
408099000,11,408099,315340,1377,18,True,True,True
408109000,11,408109,319904,1377,18,True,True,True
408119000,11,408119,324468,1377,18,True,True,True
408129000,11,408129,329034,1377,18,True,True,True
408139000,11,408139,333597,1377,18,True,True,True
408149000,9,408149,338169,1377,18,True,True,True
408159000,9,408159,342737,1377,18,True,True,True
408169000,8,408169,347304,1377,18,True,True,True
408179000,8,408179,351868,1377,18,True,True,True
408189000,8,408189,356432,1377,18,True,True,True
408199000,7,408199,360997,1377,18,True,True,True
408209000,7,408209,365560,1377,18,True,True,True
408219000,7,408219,370123,1377,18,True,True,True
408229000,7,408229,374684,1377,18,True,True,True
408239000,7,408239,379245,1377,18,True,True,True
408249000,7,408249,383806,1377,18,True,True,True
408259000,7,408259,388366,1377,18,True,True,True
408269000,7,408269,392928,1377,18,True,True,True
408279000,7,408279,397491,1377,18,True,True,True
408289000,7,408289,402055,1377,18,True,True,True
408299000,7,408299,406617,1377,18,True,True,True
408309000,7,408309,411180,1377,18,True,True,True
408319000,7,408319,415742,1377,18,True,True,True
408329000,7,408329,420304,1377,18,True,True,True
408339000,7,408339,424866,1377,18,True,True,True
408349000,7,408349,429429,1377,18,True,True,True
408359000,7,408359,433989,1377,18,True,True,True
408369000,7,408369,438552,1377,18,True,True,True
408379000,7,408379,443115,1377,18,True,True,True
408389000,7,408389,447679,1377,18,True,True,True
408399000,7,408399,452242,1377,18,True,True,True
408409000,7,408409,456806,1377,18,True,True,True
408419000,7,408419,461368,1377,18,True,True,True
408429000,7,408429,465930,1377,18,True,True,True
408439000,7,408439,470490,1377,18,True,True,True
408449000,7,408449,475052,1377,18,True,True,True
408459000,7,408459,479613,1377,18,True,True,True
408469000,7,408469,484173,1377,18,True,True,True
408479000,7,408479,488733,1377,18,True,True,True
408489000,7,408489,493294,1377,18,True,True,True
408499000,8,408499,497854,1377,18,True,True,True
408509000,8,408509,-497584,1377,18,True,True,True
408519000,8,408519,-493024,1377,18,True,True,True
408529000,8,408529,-488463,1377,18,True,True,True
408539000,9,408539,-483901,1377,18,True,True,True
408549000,9,408549,-479339,1377,18,True,True,True
408559000,9,408559,-474778,1377,18,True,True,True
408569000,9,408569,-470218,1377,18,True,True,True
408579000,9,408579,-465658,1377,18,True,True,True
408589000,9,408589,-461097,1377,18,True,True,True
408599000,9,408599,-456538,1377,18,True,True,True
408609000,9,408609,-451979,1377,18,True,True,True
408619000,9,408619,-447421,1377,18,True,True,True
408629000,8,408629,-442865,1377,18,True,True,True
408639000,8,408639,-438309,1377,18,True,True,True
408649000,8,408649,-433752,1377,18,True,True,True
408659000,8,408659,-429195,1377,18,True,True,True
408669000,8,408669,-424636,1377,18,True,True,True
408679000,8,408679,-420077,1377,18,True,True,True
408689000,8,408689,-415518,1377,18,True,True,True
408699000,8,408699,-410960,1377,18,True,True,True
408709000,8,408709,-406401,1377,18,True,True,True
408719000,8,408719,-401843,1377,18,True,True,True
408729000,8,408729,-397283,1377,18,True,True,True
408739000,8,408739,-392725,1377,18,True,True,True
408749000,8,408749,-388167,1377,18,True,True,True
408759000,8,408759,-383610,1377,18,True,True,True
408769000,8,408769,-379053,1377,18,True,True,True
408779000,8,408779,-374497,1377,18,True,True,True
408789000,7,408789,-369942,1377,18,True,True,True
408799000,7,408799,-365387,1377,18,True,True,True
408809000,7,408809,-360833,1377,18,True,True,True
408819000,7,408819,-356277,1377,18,True,True,True
408829000,7,408829,-351723,1377,18,True,True,True
408839000,7,408839,-347169,1377,18,True,True,True
408849000,8,408849,-342616,1377,18,True,True,True
408859000,8,408859,-338065,1377,18,True,True,True
408869000,8,408869,-333514,1377,18,True,True,True
408879000,8,408879,-328962,1377,18,True,True,True
408889000,8,408889,-324409,1377,18,True,True,True
408899000,8,408899,-319855,1377,18,True,True,True
408909000,8,408909,-315301,1377,18,True,True,True
408919000,8,408919,-310747,1377,18,True,True,True
408929000,8,408929,-306193,1377,18,True,True,True
408939000,8,408939,-301637,1377,18,True,True,True
408949000,8,408949,-297082,1377,18,True,True,True
408959000,9,408959,-292527,1377,18,True,True,True
408969000,9,408969,-287972,1377,18,True,True,True
408979000,9,408979,-283417,1377,18,True,True,True
408989000,9,408989,-278862,1377,18,True,True,True
408999000,9,408999,-274308,1377,18,True,True,True
409009000,9,409009,-269754,1377,18,True,True,True
409019000,9,409019,-265199,1377,18,True,True,True
409029000,9,409029,-260645,1377,18,True,True,True
409039000,9,409039,-256091,1377,18,True,True,True
409049000,9,409049,-251538,1377,18,True,True,True
409059000,9,409059,-246985,1377,18,True,True,True
409069000,9,409069,-242432,1377,18,True,True,True
409079000,9,409079,-237879,1377,18,True,True,True
409089000,9,409089,-233329,1377,18,True,True,True
409099000,9,409099,-228778,1377,18,True,True,True
409109000,9,409109,-224227,1377,18,True,True,True
409119000,9,409119,-219676,1377,18,True,True,True
409129000,9,409129,-215124,1377,18,True,True,True
409139000,9,409139,-210571,1377,18,True,True,True
409149000,9,409149,-206016,1377,18,True,True,True
409159000,9,409159,-201462,1377,18,True,True,True
409169000,9,409169,-196907,1377,18,True,True,True
409179000,9,409179,-192352,1377,18,True,True,True
409189000,9,409189,-187798,1377,18,True,True,True
409199000,9,409199,-183246,1377,18,True,True,True
409209000,9,409209,-178693,1377,18,True,True,True
409219000,10,409219,-174142,1377,18,True,True,True
409229000,10,409229,-169590,1377,18,True,True,True
409239000,10,409239,-165037,1377,18,True,True,True
409249000,10,409249,-160484,1377,18,True,True,True
409259000,10,409259,-155931,1377,18,True,True,True
409269000,10,409269,-151379,1377,18,True,True,True
409279000,9,409279,-146825,1377,18,True,True,True
409289000,9,409289,-142272,1377,18,True,True,True
409299000,9,409299,-137719,1377,18,True,True,True
409309000,9,409309,-133165,1377,18,True,True,True
409319000,8,409319,-128610,1377,18,True,True,True
409329000,8,409329,-124054,1377,18,True,True,True
409339000,8,409339,-119497,1377,18,True,True,True
409349000,8,409349,-114942,1377,18,True,True,True
409359000,8,409359,-110385,1377,18,True,True,True
409369000,8,409369,-105828,1377,18,True,True,True
409379000,8,409379,-101274,1377,18,True,True,True
409389000,8,409389,-96720,1377,18,True,True,True
409399000,8,409399,-92165,1377,18,True,True,True
409409000,8,409409,-87610,1377,18,True,True,True
409419000,8,409419,-83055,1377,18,True,True,True
409429000,8,409429,-78502,1377,18,True,True,True
409439000,8,409439,-73950,1377,18,True,True,True
409449000,8,409449,-69398,1377,18,True,True,True
409459000,8,409459,-64844,1377,18,True,True,True
409469000,8,409469,-60291,1377,18,True,True,True
409479000,8,409479,-55738,1377,18,True,True,True
409489000,8,409489,-51185,1377,18,True,True,True
409499000,8,409499,-46631,1377,18,True,True,True
409509000,8,409509,-42076,1377,18,True,True,True
409519000,8,409519,-37520,1377,18,True,True,True
409529000,9,409529,-32964,1377,18,True,True,True
409539000,9,409539,-28408,1377,18,True,True,True
409549000,8,409549,-23853,1377,18,True,True,True
409559000,9,409559,-19298,1377,18,True,True,True
409569000,9,409569,-14743,1377,18,True,True,True
409579000,9,409579,-10189,1377,18,True,True,True
409589000,9,409589,-5636,1377,18,True,True,True
409599000,9,409599,-1084,1377,18,True,True,True
409609000,10,409609,3470,1377,18,True,True,True
409619000,10,409619,8023,1377,18,True,True,True
409629000,10,409629,12578,1377,18,True,True,True
409639000,11,409639,17131,1377,18,True,True,True
409649000,11,409649,21684,1377,18,True,True,True
409659000,11,409659,26235,1377,18,True,True,True
409669000,11,409669,30788,1377,18,True,True,True
409679000,12,409679,35341,1377,18,True,True,True
409689000,12,409689,39893,1377,18,True,True,True
409699000,12,409699,44445,1377,18,True,True,True
409709000,12,409709,48996,1377,18,True,True,True
409719000,12,409719,53548,1377,18,True,True,True
409729000,12,409729,58101,1377,18,True,True,True
409739000,12,409739,62652,1377,18,True,True,True
409749000,12,409749,67204,1377,18,True,True,True
409759000,12,409759,71757,1377,18,True,True,True
409769000,12,409769,76309,1377,18,True,True,True
409779000,11,409779,80859,1377,18,True,True,True
409789000,11,409789,85411,1377,18,True,True,True
409799000,11,409799,89962,1377,18,True,True,True
409809000,11,409809,94511,1377,18,True,True,True
409819000,11,409819,99061,1377,18,True,True,True
409829000,11,409829,103610,1377,18,True,True,True
409839000,10,409839,108160,1377,18,True,True,True
409849000,10,409849,112711,1377,18,True,True,True
409859000,10,409859,117262,1377,18,True,True,True
409869000,11,409869,121814,1377,18,True,True,True
409879000,11,409879,126366,1377,18,True,True,True
409889000,11,409889,130916,1377,18,True,True,True
409899000,11,409899,135466,1377,18,True,True,True
409909000,11,409909,140018,1377,18,True,True,True
409919000,11,409919,144570,1377,18,True,True,True
