iTOW,clkB,clkD,tAcc,fAcc
414109000,-30723,-445,12,647
414119000,-35176,-445,11,610
414129000,-39628,-445,11,615
414139000,-44082,-445,11,618
414149000,-48534,-445,11,631
414159000,-52985,-445,11,636
414169000,-57435,-445,11,630
414179000,-61885,-445,11,617
414189000,-66335,-445,11,614
414199000,-70785,-445,11,646
414209000,-75235,-445,11,685
414219000,-79686,-445,11,669
414229000,-84138,-445,11,675
414239000,-88590,-445,11,689
414249000,-93042,-445,11,690
414259000,-97493,-445,11,700
414269000,-101942,-445,12,681
414279000,-106391,-445,12,678
414289000,-110841,-445,12,647
414299000,-115291,-445,12,736
414309000,-119741,-445,12,758
414319000,-124191,-445,12,726
414329000,-128639,-445,12,750
414339000,-133086,-445,12,697
414349000,-137533,-445,12,682
414359000,-141981,-445,12,685
414369000,-146429,-445,12,667
414379000,-150876,-445,12,666
414389000,-155324,-445,12,705
414399000,-159772,-445,12,720
414409000,-164219,-445,12,713
414419000,-168667,-445,12,680
414429000,-173115,-445,12,672
414439000,-177562,-445,12,680
414449000,-182008,-445,12,681
414459000,-186453,-444,12,654
414469000,-190897,-444,12,646
414479000,-195342,-444,12,619
414489000,-199788,-444,12,617
414499000,-204233,-444,12,605
414509000,-208677,-444,12,627
414519000,-213119,-444,12,603
414529000,-217562,-444,11,607
414539000,-222004,-444,11,622
414549000,-226447,-444,11,650
414559000,-230888,-444,11,686
414569000,-235330,-444,11,684
414579000,-239771,-444,11,646
414589000,-244212,-444,11,648
414599000,-248654,-444,11,645
414609000,-253096,-444,10,647
414619000,-257536,-444,10,661
414629000,-261976,-444,10,665
414639000,-266416,-444,10,614
414649000,-270856,-444,10,612
414659000,-275296,-444,10,628
414669000,-279737,-444,10,602
414679000,-284176,-444,10,614
414689000,-288616,-444,10,602
414699000,-293057,-444,10,607
414709000,-297498,-444,10,610
414719000,-301939,-444,10,595
414729000,-306380,-444,10,577
414739000,-310820,-444,9,573
414749000,-315260,-444,9,575
414759000,-319700,-444,9,571
414769000,-324141,-444,9,567
414779000,-328579,-444,9,566
414789000,-333016,-444,9,569
414799000,-337451,-444,9,567
414809000,-341888,-444,9,565
414819000,-346324,-444,9,566
414829000,-350760,-444,9,569
414839000,-355195,-444,9,576
414849000,-359630,-444,9,564
414859000,-364063,-444,9,567
414869000,-368498,-444,9,609
414879000,-372933,-443,9,597
414889000,-377368,-443,9,602
414899000,-381802,-443,9,610
414909000,-386237,-444,9,630
414919000,-390673,-444,9,628
414929000,-395108,-444,9,635
414939000,-399544,-444,9,628
414949000,-403978,-443,9,628
414959000,-408413,-443,9,605
414969000,-412849,-444,9,614
414979000,-417284,-443,9,594
414989000,-421719,-444,9,600
414999000,-426155,-443,9,610
415009000,-430590,-443,9,629
415019000,-435024,-444,9,658
415029000,-439460,-444,10,662
415039000,-443895,-443,10,620
415049000,-448330,-443,10,618
415059000,-452762,-443,10,643
415069000,-457196,-443,10,627
415079000,-461628,-443,10,615
415089000,-466062,-443,10,616
415099000,-470495,-443,9,622
415109000,-474931,-443,9,636
415119000,-479364,-443,9,650
415129000,-483797,-443,9,685
415139000,-488230,-443,9,686
415149000,-492662,-443,10,711
415159000,-497095,-443,10,720
415169000,-501525,-443,10,710
415179000,-505958,-443,10,712
415189000,-510390,-443,10,715
415199000,-514821,-443,11,717
415209000,-519253,-443,11,722
415219000,-523684,-443,11,722
415229000,-528114,-443,11,774
415239000,-532543,-443,12,809
415249000,-536970,-443,12,822
415259000,-541398,-443,12,716
415269000,-545826,-443,12,717
415279000,-550252,-443,12,729
415289000,-554678,-443,12,715
415299000,-559105,-443,12,680
415309000,-563530,-443,12,682
415319000,-567955,-442,12,686
415329000,-572380,-443,12,664
415339000,-576803,-442,12,675
415349000,-581226,-442,12,664
415359000,-585648,-442,12,663
415369000,-590069,-442,12,651
415379000,-594490,-442,12,639
415389000,-598911,-442,12,662
415399000,-603332,-442,12,657
415409000,-607751,-442,12,671
415419000,-612171,-442,12,679
415429000,-616590,-442,12,658
415439000,-621009,-442,12,660
415449000,-625428,-442,12,668
415459000,-629848,-442,12,681
415469000,-634264,-442,12,674
415479000,-638681,-442,12,714
415489000,-643098,-442,12,660
415499000,-647514,-442,12,679
415509000,-651930,-442,12,683
415519000,-656346,-442,12,662
415529000,-660762,-442,12,664
415539000,-665178,-442,12,664
415549000,-669595,-442,12,657
415559000,-674011,-442,12,659
415569000,-678427,-442,12,662
415579000,-682842,-442,12,664
415589000,-687256,-442,12,656
415599000,-691669,-441,12,674
415609000,-696082,-441,11,677
415619000,-700498,-442,11,674
415629000,-704913,-442,11,673
415639000,-709328,-442,11,678
415649000,-713744,-442,11,685
415659000,-718161,-442,11,686
415669000,-722577,-442,11,691
415679000,-726992,-441,11,651
415689000,-731408,-442,11,636
415699000,-735823,-441,11,623
415709000,-740238,-441,11,633
415719000,-744652,-441,11,644
415729000,-749066,-441,11,639
415739000,-753481,-441,11,635
415749000,-757895,-441,11,627
415759000,-762309,-441,11,636
415769000,-766722,-441,11,673
415779000,-771135,-441,11,672
415789000,-775549,-441,11,669
415799000,-779963,-441,11,668
415809000,-784376,-441,11,677
415819000,-788789,-441,11,676
415829000,-793202,-441,11,683
415839000,-797615,-441,11,691
415849000,-802029,-441,11,677
415859000,-806443,-441,11,663
415869000,-810857,-441,11,640
415879000,-815270,-441,11,654
415889000,-819683,-441,11,672
415899000,-824096,-441,11,676
415909000,-828510,-441,11,685
415919000,-832923,-441,12,678
415929000,-837337,-441,12,680
415939000,-841750,-441,12,689
415949000,-846163,-441,12,704
415959000,-850577,-441,12,732
415969000,-854990,-441,12,723
415979000,-859404,-441,12,666
415989000,-863820,-441,12,687
415999000,-868235,-441,12,659
416009000,-872649,-441,12,658
416019000,-877062,-441,12,664
416029000,-881476,-441,11,660
416039000,-885889,-441,11,663
416049000,-890303,-441,11,673
416059000,-894715,-441,11,633
416069000,-899126,-441,10,642
416079000,-903538,-441,10,649
416089000,-907950,-441,10,631
416099000,-912362,-441,10,627
416109000,-916774,-441,10,626
416119000,-921186,-441,10,614
416129000,-925598,-441,10,609
416139000,-930011,-441,10,599
416149000,-934423,-441,10,604
416159000,-938835,-441,10,593
416169000,-943247,-441,9,598
416179000,-947660,-441,9,607
416189000,-952072,-441,9,600
416199000,-956484,-441,9,603
416209000,-960896,-441,9,588
416219000,-965309,-441,9,601
416229000,-969722,-441,9,593
416239000,-974134,-441,9,593
416249000,-978546,-441,9,605
416259000,-982958,-441,9,611
416269000,-987372,-441,9,611
416279000,-991784,-441,9,594
416289000,-996196,-441,9,582
416299000,-609,-441,9,599
416309000,-5021,-441,9,585
416319000,-9432,-441,9,586
416329000,-13842,-441,9,601
416339000,-18252,-441,9,617
416349000,-22661,-441,9,628
416359000,-27072,-441,9,639
416369000,-31483,-441,9,671
416379000,-35893,-441,9,673
416389000,-40302,-441,10,689
416399000,-44712,-441,10,693
416409000,-49120,-441,10,688
416419000,-53527,-441,10,685
416429000,-57935,-441,10,692
416439000,-62344,-441,10,704
416449000,-66751,-441,10,675
416459000,-71159,-441,10,638
416469000,-75566,-441,10,649
416479000,-79973,-441,10,672
416489000,-84380,-441,10,673
416499000,-88786,-441,11,795
416509000,-93192,-441,11,817
416519000,-97597,-440,11,758
416529000,-102003,-441,12,809
416539000,-106410,-440,12,773
416549000,-110815,-441,13,788
416559000,-115220,-441,13,706
416569000,-119626,-440,13,702
416579000,-124031,-440,13,699
416589000,-128436,-441,13,699
416599000,-132841,-440,13,695
416609000,-137244,-440,13,712
416619000,-141646,-440,13,666
416629000,-146049,-440,13,655
416639000,-150450,-440,13,693
416649000,-154853,-440,13,689
416659000,-159255,-440,13,694
416669000,-163657,-440,13,652
416679000,-168063,-441,13,656
416689000,-172469,-440,13,643
416699000,-176876,-440,12,639
416709000,-181282,-440,12,688
416719000,-185687,-440,11,678
416729000,-190089,-440,11,671
416739000,-194491,-440,11,638
416749000,-198892,-440,11,618
416759000,-203293,-440,11,670
416769000,-207694,-440,11,669
416779000,-212094,-440,11,680
416789000,-216492,-440,11,664
416799000,-220889,-440,11,661
416809000,-225287,-440,11,655
416819000,-229684,-440,10,628
416829000,-234081,-440,10,635
416839000,-238478,-440,10,643
416849000,-242876,-440,10,663
416859000,-247273,-440,10,695
416869000,-251671,-440,10,654
416879000,-256068,-440,10,652
416889000,-260464,-440,10,627
416899000,-264862,-440,10,626
416909000,-269259,-440,10,655
416919000,-273657,-440,10,665
416929000,-278054,-440,10,666
416939000,-282451,-440,10,665
416949000,-286849,-440,10,668
416959000,-291247,-440,10,708
416969000,-295645,-440,11,707
416979000,-300043,-440,11,700
416989000,-304441,-440,11,690
416999000,-308840,-440,11,702
417009000,-313238,-440,11,696
417019000,-317634,-439,12,698
417029000,-322030,-439,12,683
417039000,-326426,-440,12,682
417049000,-330822,-439,12,730
417059000,-335217,-440,12,721
417069000,-339612,-439,12,714
417079000,-344007,-439,12,697
417089000,-348402,-439,12,694
417099000,-352795,-440,12,704
417109000,-357189,-439,12,692
417119000,-361581,-439,12,678
417129000,-365973,-439,12,672
417139000,-370365,-439,12,674
417149000,-374757,-439,11,683
417159000,-379147,-439,11,689
417169000,-383539,-439,11,681
417179000,-387930,-439,11,673
417189000,-392322,-439,11,666
417199000,-396712,-439,11,650
417209000,-401102,-439,11,648
417219000,-405492,-439,11,644
417229000,-409882,-439,11,641
417239000,-414271,-439,11,645
417249000,-418661,-439,11,648
417259000,-423050,-439,11,642
417269000,-427441,-439,11,640
417279000,-431831,-439,11,644
417289000,-436222,-439,11,640
417299000,-440614,-439,11,645
417309000,-445004,-439,11,643
417319000,-449395,-439,11,664
417329000,-453786,-439,11,677
417339000,-458175,-439,11,677
417349000,-462565,-439,11,679
417359000,-466956,-439,11,657
417369000,-471345,-439,11,653
417379000,-475736,-439,11,651
417389000,-480126,-439,11,677
417399000,-484516,-439,10,677
417409000,-488907,-439,10,676
417419000,-493297,-439,10,674
417429000,-497686,-439,10,677
417439000,-502077,-439,10,675
417449000,-506469,-439,10,669
417459000,-510860,-439,10,694
417469000,-515251,-439,10,675
417479000,-519641,-439,10,700
417489000,-524031,-439,10,703
417499000,-528421,-439,10,718
417509000,-532811,-439,11,724
417519000,-537200,-439,11,699
417529000,-541591,-439,11,702
417539000,-545980,-439,11,689
417549000,-550367,-439,11,686
417559000,-554754,-439,11,682
417569000,-559141,-439,11,681
417579000,-563527,-439,11,682
417589000,-567914,-439,11,669
417599000,-572301,-439,12,674
417609000,-576689,-439,12,663
417619000,-581077,-439,12,650
417629000,-585465,-439,12,655
417639000,-589851,-439,12,666
417649000,-594237,-439,12,665
417659000,-598623,-439,12,677
417669000,-603009,-439,12,671
417679000,-607399,-439,12,672
417689000,-611787,-439,12,694
417699000,-616174,-439,13,707
417709000,-620560,-439,13,713
417719000,-624946,-439,13,667
417729000,-629332,-439,13,667
417739000,-633718,-439,13,677
417749000,-638106,-439,13,718
417759000,-642494,-439,13,665
417769000,-646882,-439,13,680
417779000,-651272,-439,13,688
417789000,-655659,-439,13,676
417799000,-660046,-439,13,672
417809000,-664434,-439,13,665
417819000,-668822,-439,12,713
417829000,-673209,-439,12,686
417839000,-677594,-438,12,670
417849000,-681981,-439,11,678
417859000,-686367,-439,11,701
417869000,-690752,-439,11,681
417879000,-695137,-439,11,681
417889000,-699522,-439,11,665
417899000,-703906,-439,11,653
417909000,-708290,-438,11,651
417919000,-712675,-439,11,644
417929000,-717061,-439,11,654
417939000,-721447,-439,11,652
417949000,-725834,-439,11,644
417959000,-730220,-439,11,635
417969000,-734606,-438,11,650
417979000,-738992,-439,11,642
417989000,-743377,-438,11,638
417999000,-747763,-439,11,643
418009000,-752150,-439,11,636
418019000,-756537,-438,11,644
418029000,-760924,-439,10,619
418039000,-765309,-438,10,625
418049000,-769692,-438,10,636
418059000,-774074,-438,10,646
418069000,-778454,-438,10,627
418079000,-782837,-438,10,647
418089000,-787217,-438,10,646
418099000,-791597,-438,10,665
418109000,-795977,-438,10,658
418119000,-800357,-438,10,668
418129000,-804737,-438,10,749
418139000,-809116,-438,10,793
418149000,-813494,-438,11,857
418159000,-817873,-438,11,767
418169000,-822252,-438,11,757
418179000,-826631,-438,11,760
418189000,-831012,-438,12,756
418199000,-835391,-438,12,744
418209000,-839771,-438,11,694
418219000,-844150,-438,11,659
418229000,-848529,-438,11,665
418239000,-852908,-438,11,676
418249000,-857285,-438,11,654
418259000,-861663,-438,11,636
418269000,-866041,-438,11,642
418279000,-870418,-438,11,647
418289000,-874797,-438,11,619
418299000,-879174,-438,11,644
418309000,-883552,-438,11,644
418319000,-887929,-438,11,641
418329000,-892307,-438,11,627
418339000,-896685,-438,11,651
418349000,-901063,-438,11,660
418359000,-905441,-438,11,651
418369000,-909817,-438,11,652
418379000,-914193,-438,11,651
418389000,-918569,-438,11,667
418399000,-922945,-437,11,671
418409000,-927322,-438,11,668
418419000,-931699,-438,11,637
418429000,-936077,-438,11,669
418439000,-940455,-438,11,646
418449000,-944833,-438,11,646
418459000,-949210,-438,11,647
418469000,-953588,-438,11,627
418479000,-957966,-438,11,598
418489000,-962341,-438,10,598
418499000,-966718,-438,10,593
418509000,-971095,-438,10,596
418519000,-975472,-438,10,566
418529000,-979851,-438,10,672
418539000,-984228,-438,10,666
418549000,-988604,-438,10,659
418559000,-992981,-438,10,657
418569000,-997358,-438,10,651
418579000,-1735,-438,10,696
418589000,-6112,-438,10,694
418599000,-10490,-438,10,718
418609000,-14867,-438,10,702
418619000,-19245,-438,10,700
418629000,-23622,-438,10,691
418639000,-27999,-438,10,694
418649000,-32377,-438,10,683
418659000,-36755,-438,10,694
418669000,-41134,-438,10,691
418679000,-45513,-438,10,714
418689000,-49892,-438,10,691
418699000,-54273,-438,10,688
418709000,-58653,-438,10,709
418719000,-63033,-438,10,711
418729000,-67413,-438,10,706
418739000,-71794,-438,10,702
418749000,-76175,-438,10,700
418759000,-80557,-438,10,714
418769000,-84938,-438,10,722
418779000,-89319,-438,10,699
418789000,-93700,-438,10,681
418799000,-98080,-438,10,681
418809000,-102460,-438,10,680
418819000,-106839,-438,10,675
418829000,-111217,-438,10,674
418839000,-115595,-438,10,696
418849000,-119972,-438,10,701
418859000,-124350,-438,10,727
418869000,-128727,-438,11,702
418879000,-133105,-438,11,705
418889000,-137482,-438,11,710
418899000,-141859,-438,11,718
418909000,-146236,-438,11,720
418919000,-150613,-438,11,739
418929000,-154991,-438,11,735
418939000,-159368,-438,11,753
418949000,-163744,-438,11,741
418959000,-168119,-438,11,775
418969000,-172494,-438,12,756
418979000,-176870,-438,12,798
418989000,-181246,-438,12,813
418999000,-185623,-438,12,830
419009000,-189998,-438,12,801
419019000,-194374,-438,12,794
419029000,-198752,-438,12,793
419039000,-203128,-438,12,853
419049000,-207507,-438,12,722
419059000,-211886,-438,12,699
419069000,-216263,-438,12,729
419079000,-220638,-438,12,790
419089000,-225015,-438,12,806
419099000,-229391,-437,13,838
419109000,-233767,-438,13,801
419119000,-238143,-438,13,798
419129000,-242518,-438,13,805
419139000,-246893,-438,13,802
419149000,-251267,-437,13,813
419159000,-255640,-437,13,819
419169000,-260013,-437,13,860
419179000,-264385,-437,13,818
419189000,-268757,-437,13,772
419199000,-273130,-437,13,700
419209000,-277503,-437,12,673
419219000,-281875,-437,12,710
419229000,-286248,-437,12,735
419239000,-290621,-437,12,738
419249000,-294994,-437,12,736
419259000,-299368,-437,12,714
419269000,-303742,-437,12,725
419279000,-308115,-437,12,746
419289000,-312487,-437,12,748
419299000,-316860,-437,12,852
419309000,-321232,-437,12,854
419319000,-325604,-437,12,878
419329000,-329977,-437,12,861
419339000,-334349,-437,13,888
419349000,-338720,-437,13,849
419359000,-343090,-437,13,808
419369000,-347460,-437,13,820
419379000,-351830,-437,13,820
419389000,-356199,-437,13,824
419399000,-360568,-437,13,804
419409000,-364939,-437,13,803
419419000,-369309,-437,13,743
419429000,-373679,-437,12,695
419439000,-378049,-437,12,703
419449000,-382419,-437,12,726
419459000,-386789,-437,12,711
419469000,-391157,-437,11,720
419479000,-395525,-437,11,768
419489000,-399891,-437,11,756
419499000,-404258,-437,11,759
419509000,-408625,-437,11,704
419519000,-412992,-437,11,714
419529000,-417359,-437,11,724
419539000,-421727,-437,11,730
419549000,-426095,-437,11,733
419559000,-430462,-437,11,737
419569000,-434831,-437,11,706
419579000,-439199,-437,11,686
419589000,-443567,-437,11,699
419599000,-447936,-437,11,717
419609000,-452304,-437,11,749
419619000,-456671,-437,11,736
419629000,-461039,-437,11,750
419639000,-465407,-437,11,726
419649000,-469776,-437,11,714
419659000,-474142,-437,11,739
419669000,-478510,-437,11,752
419679000,-482876,-436,11,790
419689000,-487242,-436,11,829
419699000,-491607,-436,12,816
419709000,-495973,-436,12,812
419719001,-500339,-436,12,752
419729000,-504704,-436,12,751
419739000,-509069,-436,12,740
419749000,-513433,-436,12,741
419759000,-517798,-436,12,711
419769000,-522161,-436,12,710
419779000,-526523,-436,12,709
419789000,-530886,-436,12,737
419799000,-535248,-436,12,719
419809000,-539608,-436,12,716
419819000,-543968,-436,12,710
419829000,-548329,-436,12,691
419839000,-552690,-436,12,697
419849000,-557050,-436,12,708
419859000,-561410,-436,11,672
419869000,-565769,-436,11,658
419879000,-570128,-436,11,669
419889000,-574489,-436,11,685
419899000,-578850,-436,11,673
419909000,-583211,-436,10,669
419919000,-587573,-436,10,643
419929000,-591935,-436,10,626
419939000,-596295,-436,10,613
419949000,-600657,-436,10,607
419959000,-605018,-436,9,607
419969000,-609380,-436,9,601
419979000,-613742,-436,9,603
419989000,-618103,-436,9,586
419999000,-622463,-436,9,578
420009000,-626825,-436,9,580
420019000,-631187,-436,8,586
420029000,-635549,-436,8,616
420039000,-639912,-436,8,611
420049000,-644274,-436,8,604
420059000,-648636,-436,9,620
420069000,-652997,-436,9,631
420079000,-657357,-436,9,584
420089000,-661717,-436,9,581
420099000,-666078,-436,9,578
420109000,-670438,-436,9,593
420119000,-674797,-436,9,594
420129000,-679157,-436,9,589
420139000,-683518,-436,9,614
420149000,-687878,-436,9,606
420159000,-692238,-436,9,595
420169000,-696597,-436,9,601
420179000,-700956,-436,9,599
420189000,-705314,-436,9,592
420199000,-709673,-436,9,582
420209000,-714032,-436,8,575
420219000,-718391,-436,8,579
420229000,-722748,-436,8,574
420239000,-727107,-436,8,573
420249000,-731464,-436,8,583
420259000,-735819,-435,8,576
420269000,-740175,-436,8,585
420279000,-744531,-436,8,599
420289000,-748887,-436,8,647
420299000,-753243,-435,9,648
420309000,-757599,-436,9,629
420319000,-761954,-435,9,679
420329000,-766310,-435,9,705
420339000,-770666,-435,9,734
420349000,-775021,-435,9,733
420359000,-779375,-435,9,735
420369000,-783728,-435,10,745
420379000,-788080,-435,10,742
420389000,-792432,-435,10,712
420399000,-796784,-435,10,647
420409000,-801135,-435,10,701
420419000,-805486,-435,10,700
420429000,-809837,-435,10,653
420439000,-814188,-435,10,699
420449000,-818538,-435,10,657
420459000,-822887,-435,10,646
420469000,-827236,-435,10,715
420479000,-831585,-435,10,710
420489000,-835933,-435,10,690
420499000,-840282,-435,10,716
420509000,-844630,-435,10,702
420519000,-848978,-435,11,717
420529000,-853326,-435,11,705
420539000,-857675,-435,11,690
420549000,-862024,-435,11,685
420559000,-866373,-435,11,670
420569000,-870722,-435,11,664
420579000,-875070,-435,11,603
420589000,-879419,-435,11,595
420599000,-883767,-435,11,597
420609000,-888113,-435,10,605
420619000,-892459,-435,10,628
420629000,-896805,-435,10,614
420639000,-901151,-435,10,613
420649000,-905495,-434,10,621
420659000,-909841,-435,10,630
420669000,-914189,-435,10,630
420679000,-918535,-435,9,635
420689000,-922881,-435,9,640
420699000,-927228,-435,9,667
420709000,-931574,-435,10,671
420719000,-935921,-435,10,698
420729000,-940269,-435,10,666
420739000,-944616,-435,10,769
420749000,-948963,-435,10,649
420759000,-953309,-435,10,659
420769000,-957656,-435,10,637
420779000,-962002,-435,10,623
420789000,-966349,-435,10,610
420799000,-970695,-435,10,639
420809000,-975043,-435,10,673
420819000,-979389,-434,10,650
420829000,-983732,-434,10,609
420839000,-988077,-434,10,632
420849000,-992422,-435,10,632
420859000,-996767,-434,10,638
420869000,-1112,-435,10,626
420879000,-5458,-435,10,633
420889000,-9803,-434,10,684
420899000,-14148,-435,10,716
420909000,-18494,-434,10,685
420919000,-22839,-434,10,682
420929000,-27185,-435,10,659
420939000,-31531,-435,9,654
420949000,-35876,-435,10,863
420959000,-40221,-434,11,882
420969000,-44565,-435,11,986
420979000,-48908,-434,13,872
420989000,-53251,-434,13,883
420999000,-57596,-434,14,903
421009000,-61938,-434,15,976
421019000,-66281,-434,15,1005
421029000,-70625,-434,16,1040
421039000,-74969,-435,17,1048
421049000,-79312,-434,17,1046
421059000,-83655,-434,18,1039
421069000,-87998,-434,18,1063
421079000,-92343,-434,18,1043
421089000,-96686,-434,19,1039
421099000,-101028,-434,19,934
421109000,-105371,-434,19,936
421119000,-109713,-434,18,952
421129000,-114054,-434,18,934
421139000,-118397,-434,18,958
421149000,-122738,-434,18,938
421159000,-127078,-434,18,918
421169000,-131418,-434,18,935
421179000,-135759,-434,17,924
421189000,-140100,-434,17,903
421199000,-144441,-434,17,906
421209000,-148782,-434,17,886
421219000,-153122,-434,17,877
421229000,-157461,-434,17,943
421239000,-161803,-434,17,920
421249000,-166144,-434,17,902
421259000,-170486,-434,17,913
421269000,-174830,-434,17,901
421279000,-179171,-434,16,900
421289000,-183511,-434,16,878
421299000,-187851,-434,16,904
421309000,-192191,-434,16,885
421319000,-196530,-434,16,883
421329000,-200869,-434,16,943
421339000,-205206,-434,16,929
421349000,-209545,-434,17,939
421359000,-213883,-434,17,1013
421369000,-218222,-434,18,1020
421379000,-222561,-434,18,1012
421389000,-226901,-434,18,1001
421399000,-231240,-434,19,1022
421409000,-235578,-434,19,1025
421419000,-239916,-434,19,1036
421429000,-244255,-434,20,1016
421439000,-248593,-434,20,1008
421449000,-252933,-434,20,973
421459000,-257273,-434,20,977
421469000,-261613,-434,20,959
421479000,-265955,-434,21,973
421489000,-270295,-434,21,991
421499000,-274636,-434,21,1009
421509000,-278980,-434,21,1006
421519000,-283324,-434,21,962
421529000,-287667,-434,20,929
421539000,-292008,-434,20,928
421549000,-296348,-434,19,939
421559000,-300690,-434,18,911
421569000,-305028,-434,18,889
421579000,-309365,-434,17,866
421589000,-313702,-434,17,883
421599000,-318038,-434,17,880
421609000,-322376,-434,17,883
421619000,-326714,-434,17,877
421629000,-331050,-434,17,889
421639000,-335386,-434,17,882
421649000,-339721,-434,17,886
421659000,-344057,-434,17,861
421669000,-348391,-434,17,893
421679000,-352726,-434,17,900
421689000,-357062,-434,17,902
421699000,-361398,-434,17,844
421709000,-365732,-434,17,827
421719000,-370065,-434,17,885
421729000,-374399,-434,17,869
421739000,-378734,-434,17,856
421749000,-383070,-434,17,840
421759000,-387406,-434,17,790
421769000,-391741,-433,17,839
421779000,-396076,-434,17,828
421789000,-400412,-434,17,829
421799000,-404747,-434,16,827
421809000,-409081,-433,16,839
421819000,-413416,-433,16,828
421829000,-417750,-433,16,823
421839000,-422084,-433,16,823
421849000,-426419,-433,15,855
421859000,-430753,-434,15,841
421869000,-435089,-434,16,868
421879000,-439425,-434,16,872
421889000,-443760,-434,16,863
421899000,-448095,-434,16,863
421909000,-452430,-433,16,874
421919000,-456764,-433,16,861
421929000,-461098,-433,16,895
421939000,-465433,-434,16,898
421949000,-469769,-433,16,886
421959000,-474104,-434,16,863
421969000,-478440,-434,16,896
421979000,-482775,-434,16,910
421989000,-487110,-433,16,897
421999000,-491444,-433,16,894
