G26,225147.00036392512,225146.992,225146.992,-363921,514,225146.92515326216,2394,22633025.056374032,30.110064297148853,184.73845220306328,-85435.54229230744,6.530934043627998,-2507398.8885632553,3.587155608343892,20211052.88218874,140116587.39827475,L1_L5,-2.2969802995212376,-5.1859199779000456,-1150.8077776315658
G26,225148.00036341112,225147.992,225147.992,-363407,514,225147.92515499325,2394,22632351.99284273,30.117615867031,184.73727788731924,-85435.54392826819,6.53042255429391,-2507244.9848884074,3.587155608343892,20210533.953955665,140112988.8652113,L1_L5,-2.0675043715164065,-4.992204975873216,-1035.7186077978604
G26,225149.00036289712,225148.992,225148.992,-362893,514,225148.92515672423,2394,22631678.967591424,30.12516783904221,184.73610373172576,-85435.54556422893,6.529910923892743,-2507090.9709254736,3.587155608343892,20210014.6669236,140109390.64167568,L1_L5,-2.345395653974265,-5.227779293521775,-1175.6770641313524
G26,225150.0003623831,225149.992,225149.992,-362379,514,225149.9251584551,2394,22631005.9806414,30.132720213144747,184.73492973615987,-85435.54720018967,6.529399152434956,-2506936.7841617544,3.587155608343892,20209495.705301147,140105792.55963296,L1_L5,-2.508979534264654,-5.366701449378381,-1258.2129308518402
G26,225151.0003618701,225150.992,225150.992,-361866,514,225150.9251601868,2394,22630333.03201323,30.140272989308063,184.73375590049758,-85435.54883615042,6.528887239930518,-2506782.970778776,3.587155608343892,20208976.48198001,140102194.8101901,L1_L5,-2.5992033537477255,-5.44357461293504,-1303.884502406227
G26,225152.0003613561,225151.992,225151.992,-361352,514,225151.92516191737,2394,22629660.121729515,30.14782616747948,184.73258222461803,-85435.55047211116,6.52837518639091,-2506629.2139816885,3.587155608343892,20208457.947606284,140098597.3008427,L1_L5,-1.9822384677827358,-4.9215933730466155,-993.7671292602548
G26,225153.00036084212,225152.992,225152.992,-360838,514,225152.9251636479,2394,22628987.249810774,30.15537974762931,184.73140870839705,-85435.5521080719,6.527862991826048,-2506475.265394812,3.587155608343892,20207938.873850144,140095000.00036323,L1_L5,-2.1348108975216746,-5.051212653834573,-1070.776009647649
G26,225154.0003603291,225153.992,225153.992,-360325,514,225153.9251653792,2394,22628314.416277684,30.162933729726202,184.73023535171035,-85435.55374403264,6.527350656245971,-2506321.3888473245,3.587155608343892,20207419.86360855,140091403.07925752,L1_L5,-2.190215185750276,-5.098565434550452,-1098.9090513062051
G26,225155.0003598151,225154.992,225154.992,-359811,514,225154.9251671094,2394,22627641.62115275,30.170488113718235,184.72906215443697,-85435.5553799934,6.526838179662108,-2506167.621074825,3.587155608343892,20206901.407751992,140087806.46208528,L1_L5,-1.620867747347802,-4.616504415163951,-812.5089173470485
G26,225156.0003593011,225155.992,225155.992,-359297,514,225155.9251688395,2394,22626968.86445661,30.17804289957467,184.72788911645256,-85435.55701595414,6.526325562084459,-2506013.482128517,3.587155608343892,20206382.699501608,140084210.23306617,L1_L5,-1.7135168765671551,-4.695349673665688,-859.3521419365
G26,225157.0003587871,225156.992,225156.992,-358783,514,225156.92517056945,2394,22626296.146210477,30.18559808725788,184.72671623763364,-85435.55865191488,6.5258128035234915,-2505859.486695115,3.587155608343892,20205863.834863774,140080614.28383893,L1_L5,-1.8574906988069415,-4.817744222537964,-932.0686939562048
