timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-10-02T13:40:53.000336+00:00,394871000,336232,161,8,619
2025-10-02T13:40:54.000336+00:00,394872000,336394,161,8,639
2025-10-02T13:40:55.000336+00:00,394873000,336555,161,8,639
2025-10-02T13:40:56.000336+00:00,394874000,336717,161,8,634
2025-10-02T13:40:57.000336+00:00,394875000,336879,161,8,657
2025-10-02T13:40:58.000337+00:00,394876000,337041,161,8,640
2025-10-02T13:40:59.000337+00:00,394877000,337202,162,8,639
2025-10-02T13:41:00.000337+00:00,394878000,337364,162,8,637
2025-10-02T13:41:01.000337+00:00,394879000,337525,162,8,637
2025-10-02T13:41:02.000337+00:00,394880000,337687,162,8,642
2025-10-02T13:41:03.000337+00:00,394881000,337848,162,8,639
2025-10-02T13:41:04.000338+00:00,394882000,338010,162,8,639
2025-10-02T13:41:05.000338+00:00,394883000,338172,162,8,637
2025-10-02T13:41:06.000338+00:00,394884000,338333,162,8,641
2025-10-02T13:41:07.000338+00:00,394885000,338495,162,8,642
2025-10-02T13:41:08.000338+00:00,394886000,338656,162,8,646
2025-10-02T13:41:09.000338+00:00,394887000,338818,162,8,646
2025-10-02T13:41:10.000338+00:00,394888000,338980,162,8,646
2025-10-02T13:41:11.000339+00:00,394889000,339141,162,8,650
2025-10-02T13:41:12.000339+00:00,394890000,339303,162,8,652
2025-10-02T13:41:13.000339+00:00,394891000,339465,162,8,646
2025-10-02T13:41:14.000339+00:00,394892000,339627,162,8,651
2025-10-02T13:41:15.000339+00:00,394893000,339789,162,8,669
2025-10-02T13:41:16.000339+00:00,394894000,339950,162,8,670
2025-10-02T13:41:17.000340+00:00,394895000,340112,162,8,674
2025-10-02T13:41:18.000340+00:00,394896000,340274,162,8,675
2025-10-02T13:41:19.000340+00:00,394897000,340436,162,8,673
2025-10-02T13:41:20.000340+00:00,394898000,340598,162,8,665
2025-10-02T13:41:21.000340+00:00,394899000,340761,162,8,640
2025-10-02T13:41:22.000340+00:00,394900000,340923,162,8,634
2025-10-02T13:41:23.000341+00:00,394901000,341085,162,8,627
2025-10-02T13:41:24.000341+00:00,394902000,341247,162,8,595
2025-10-02T13:41:25.000341+00:00,394903000,341409,162,8,609
2025-10-02T13:41:26.000341+00:00,394904000,341571,162,8,610
2025-10-02T13:41:27.000341+00:00,394905000,341733,162,8,655
2025-10-02T13:41:28.000341+00:00,394906000,341895,162,8,660
2025-10-02T13:41:29.000342+00:00,394907000,342057,162,8,639
2025-10-02T13:41:30.000342+00:00,394908000,342219,162,8,641
2025-10-02T13:41:31.000342+00:00,394909000,342381,162,8,655
2025-10-02T13:41:32.000342+00:00,394910000,342543,162,8,670
2025-10-02T13:41:33.000342+00:00,394911000,342705,162,8,675
2025-10-02T13:41:34.000342+00:00,394912000,342866,162,8,696
2025-10-02T13:41:35.000343+00:00,394913000,343028,162,8,717
2025-10-02T13:41:36.000343+00:00,394914000,343190,162,8,720
2025-10-02T13:41:37.000343+00:00,394915000,343352,162,8,724
2025-10-02T13:41:38.000343+00:00,394916000,343514,162,8,719
2025-10-02T13:41:39.000343+00:00,394917000,343676,162,8,719
2025-10-02T13:41:40.000343+00:00,394918000,343838,162,8,725
2025-10-02T13:41:41.000344+00:00,394919000,344000,162,8,728
2025-10-02T13:41:42.000344+00:00,394920000,344162,162,8,733
2025-10-02T13:41:43.000344+00:00,394921000,344324,162,8,730
2025-10-02T13:41:44.000344+00:00,394922000,344486,162,8,733
2025-10-02T13:41:45.000344+00:00,394923000,344648,162,8,736
2025-10-02T13:41:46.000344+00:00,394924000,344811,162,8,732
2025-10-02T13:41:47.000344+00:00,394925000,344973,162,8,724
2025-10-02T13:41:48.000345+00:00,394926000,345135,162,8,721
2025-10-02T13:41:49.000345+00:00,394927000,345297,162,8,722
2025-10-02T13:41:50.000345+00:00,394928000,345459,162,8,718
2025-10-02T13:41:51.000345+00:00,394929000,345620,162,8,716
2025-10-02T13:41:52.000345+00:00,394930000,345782,162,8,717
2025-10-02T13:41:53.000345+00:00,394931000,345944,162,8,728
2025-10-02T13:41:54.000346+00:00,394932000,346106,162,8,736
2025-10-02T13:41:55.000346+00:00,394933000,346268,162,8,743
2025-10-02T13:41:56.000346+00:00,394934000,346429,162,8,752
2025-10-02T13:41:57.000346+00:00,394935000,346591,162,8,748
2025-10-02T13:41:58.000346+00:00,394936000,346753,162,8,744
2025-10-02T13:41:59.000346+00:00,394937000,346914,162,8,756
2025-10-02T13:42:00.000347+00:00,394938000,347076,162,8,732
2025-10-02T13:42:01.000347+00:00,394939000,347238,162,8,727
2025-10-02T13:42:02.000347+00:00,394940000,347399,162,8,759
2025-10-02T13:42:03.000347+00:00,394941000,347561,162,8,769
2025-10-02T13:42:04.000347+00:00,394942000,347722,162,8,765
2025-10-02T13:42:05.000347+00:00,394943000,347884,162,8,764
2025-10-02T13:42:06.000348+00:00,394944000,348046,162,8,738
2025-10-02T13:42:07.000348+00:00,394945000,348207,162,8,733
2025-10-02T13:42:08.000348+00:00,394946000,348369,162,8,739
2025-10-02T13:42:09.000348+00:00,394947000,348531,162,8,738
2025-10-02T13:42:10.000348+00:00,394948000,348692,162,8,743
2025-10-02T13:42:11.000348+00:00,394949000,348854,162,8,743
2025-10-02T13:42:12.000349+00:00,394950000,349016,162,8,743
2025-10-02T13:42:13.000349+00:00,394951000,349177,162,8,740
2025-10-02T13:42:14.000349+00:00,394952000,349339,162,8,732
2025-10-02T13:42:15.000349+00:00,394953000,349500,162,8,726
2025-10-02T13:42:16.000349+00:00,394954000,349662,162,8,733
2025-10-02T13:42:17.000349+00:00,394955000,349824,162,8,722
2025-10-02T13:42:18.000349+00:00,394956000,349986,162,8,722
2025-10-02T13:42:19.000350+00:00,394957000,350147,162,8,723
2025-10-02T13:42:20.000350+00:00,394958000,350309,162,8,722
2025-10-02T13:42:21.000350+00:00,394959000,350470,162,8,730
2025-10-02T13:42:22.000350+00:00,394960000,350632,162,8,735
2025-10-02T13:42:23.000350+00:00,394961000,350794,162,8,735
2025-10-02T13:42:24.000350+00:00,394962000,350955,162,8,723
2025-10-02T13:42:25.000351+00:00,394963000,351117,162,8,727
2025-10-02T13:42:26.000351+00:00,394964000,351279,162,8,723
2025-10-02T13:42:27.000351+00:00,394965000,351441,162,8,717
2025-10-02T13:42:28.000351+00:00,394966000,351602,162,8,686
2025-10-02T13:42:29.000351+00:00,394967000,351764,162,8,691
2025-10-02T13:42:30.000351+00:00,394968000,351926,162,8,698
2025-10-02T13:42:31.000352+00:00,394969000,352088,162,8,698
2025-10-02T13:42:32.000352+00:00,394970000,352249,162,8,699
2025-10-02T13:42:33.000352+00:00,394971000,352411,162,8,697
2025-10-02T13:42:34.000352+00:00,394972000,352573,162,8,696
2025-10-02T13:42:35.000352+00:00,394973000,352735,162,8,690
2025-10-02T13:42:36.000352+00:00,394974000,352897,162,8,694
2025-10-02T13:42:37.000353+00:00,394975000,353059,162,8,695
2025-10-02T13:42:38.000353+00:00,394976000,353221,162,8,695
2025-10-02T13:42:39.000353+00:00,394977000,353383,162,8,696
2025-10-02T13:42:40.000353+00:00,394978000,353545,162,8,695
2025-10-02T13:42:41.000353+00:00,394979000,353707,162,8,683
2025-10-02T13:42:42.000353+00:00,394980000,353869,162,8,680
2025-10-02T13:42:43.000354+00:00,394981000,354032,162,8,679
2025-10-02T13:42:44.000354+00:00,394982000,354194,162,8,676
2025-10-02T13:42:45.000354+00:00,394983000,354356,162,8,676
2025-10-02T13:42:46.000354+00:00,394984000,354519,162,8,676
2025-10-02T13:42:47.000354+00:00,394985000,354681,162,8,664
2025-10-02T13:42:48.000354+00:00,394986000,354844,162,8,675
2025-10-02T13:42:49.000355+00:00,394987000,355007,162,8,632
2025-10-02T13:42:50.000355+00:00,394988000,355169,162,8,617
2025-10-02T13:42:51.000355+00:00,394989000,355332,162,8,606
2025-10-02T13:42:52.000355+00:00,394990000,355495,162,8,601
2025-10-02T13:42:53.000355+00:00,394991000,355658,162,8,604
2025-10-02T13:42:54.000355+00:00,394992000,355820,162,8,604
2025-10-02T13:42:55.000355+00:00,394993000,355983,162,8,602
2025-10-02T13:42:56.000356+00:00,394994000,356146,162,8,600
