iTOW,numSvs,gnssId,svId,cno,elev,azim,prRes,qualityInd,health,diffCorr,smoothed,orbitSource,ephAvail,almAvail,anoAvail,aopAvail,sbasCorrUsed,rtcmCorrUsed,slasCorrUsed,spartnCorrUsed,prCorrUsed,crCorrUsed,doCorrUsed,clasCorrUsed,lppCorrUsed,hasCorrUsed,svUse
385709000,22,2,10,22,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385709000,22,2,12,38,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385709000,22,2,19,42,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385709000,22,2,21,16,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385709000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385709000,22,2,27,22,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385709000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385709000,22,2,30,22,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385709000,22,2,33,30,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,1,46,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,0,10,28,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,12,33,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,0,23,8,10,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,0,26,0,32,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,0,28,42,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,0,32,36,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,7,27,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,10,22,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,2,12,38,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,19,42,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,21,17,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385719000,22,2,27,22,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,30,20,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385719000,22,2,33,29,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,1,46,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,0,10,27,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,12,32,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,0,23,18,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,0,26,0,32,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,0,28,43,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,0,32,35,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,7,27,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,10,23,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,2,12,38,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,19,42,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,21,18,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385729000,22,2,27,25,45,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,30,19,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385729000,22,2,33,28,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,1,46,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,0,10,20,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,12,31,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,0,23,22,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,0,26,0,32,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,0,28,43,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,0,32,35,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,7,27,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,10,24,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,2,12,38,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,21,20,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385739000,22,2,27,25,45,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,30,16,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385739000,22,2,33,28,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,1,46,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,0,10,25,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,12,32,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,0,23,20,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,0,26,0,32,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,0,28,43,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,0,32,35,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,7,27,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,10,22,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,2,12,37,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,21,21,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385749000,22,2,27,23,45,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,30,14,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385749000,22,2,33,27,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,1,45,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,3,0,3,5633,0,0,0,False,False,0,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False
385759000,22,0,10,22,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,12,33,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385759000,22,0,23,22,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,25,19,35,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,26,0,32,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385759000,22,0,28,43,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,0,32,34,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,7,26,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,10,18,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385759000,22,2,12,37,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,21,21,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385759000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385759000,22,2,27,26,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,30,18,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385759000,22,2,33,26,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,1,45,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,0,10,12,50,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,12,33,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,0,23,25,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,0,26,23,32,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,28,42,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,31,40,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,0,32,33,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,7,25,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,10,15,5,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,2,12,37,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,21,22,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385769000,22,2,27,26,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,30,21,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385769000,22,2,33,26,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,1,44,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,0,10,23,49,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,12,32,5,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,16,0,1,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,0,23,26,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,0,26,25,32,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,28,42,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,31,41,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,0,32,31,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,7,23,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,10,0,5,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,2,12,36,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,19,44,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,21,20,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385779000,22,2,27,26,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,30,23,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385779000,22,2,33,26,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,1,44,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385789000,22,0,10,24,49,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,12,32,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,16,0,2,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385789000,22,0,23,28,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,25,0,35,5633,0,0,0,False,False,0,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False
385789000,22,0,26,25,32,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,28,42,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,31,40,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,0,32,33,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,7,24,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,10,0,5,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385789000,22,2,12,36,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,21,18,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385789000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385789000,22,2,27,27,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,30,24,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385789000,22,2,33,26,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,1,44,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,0,10,22,49,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,0,12,32,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,16,0,2,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,0,23,30,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,0,26,25,33,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,28,42,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,31,40,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,0,32,34,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,7,24,28,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,10,0,5,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,2,12,36,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,19,43,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,21,19,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385799000,22,2,27,27,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,30,23,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385799000,22,2,33,23,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,1,43,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,2,44,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,0,10,11,49,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,12,32,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,16,0,2,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,0,23,30,9,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,25,0,35,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,0,26,22,33,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,28,43,72,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,31,40,53,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,0,32,32,54,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,7,23,27,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,10,0,5,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,2,12,36,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,19,42,32,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,21,19,29,5633,0,0,0,True,True,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,2,26,0,19,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385809000,22,2,27,26,45,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,29,46,58,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,30,24,19,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385809000,22,2,33,20,37,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385819000,22,0,1,42,17,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385819000,22,0,2,43,20,5633,0,0,1,True,True,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385819000,22,0,3,0,3,5633,0,0,0,False,True,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False
385819000,22,0,10,20,49,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385819000,22,0,12,31,4,5633,0,0,1,True,True,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
