gpsTOW,gloTOW,bdsTOW,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,qzssTOWacc,towSet,gnssId,svId,cNo,mpathIndic,dopplerMS,dopplerHz,wholeChips,fracChips,codePhase,intCodePhase,pseuRangeRMS
385320000,396102000,385306000,385320000,0,0,0,0,0,0,32,38,1,2562,2692,474,82,971866,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,0,28,42,1,1961,2061,18,759,38421,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,0,2,45,1,-706,-742,458,195,939292,0,0
385320000,396102000,385306000,385320000,0,0,0,0,0,0,1,41,1,7374,7750,484,32,992267,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,2,19,39,1,9523,10009,4037,730,1985865,3,0
385330000,396112000,385316000,385330000,0,0,0,0,0,2,12,37,1,7830,8229,2401,981,729715,2,0
385330000,396112000,385316000,385330000,0,0,0,0,0,2,7,22,2,-2318,-2437,3266,80,404011,3,26
385330000,396112000,385316000,385330000,0,0,0,0,0,2,33,30,1,-3886,-4084,508,490,1042384,0,1
385330000,396112000,385316000,385330000,0,0,0,0,0,2,29,48,1,4010,4214,693,892,1422439,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,10,29,2,-6469,-6798,49,58,100567,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,12,26,1,-9411,-9891,800,19,1640041,0,17
385330000,396112000,385316000,385330000,0,0,0,0,0,0,31,26,1,11778,12379,840,845,1723694,0,2
385330000,396112000,385316000,385330000,0,0,0,0,0,0,25,35,1,-2468,-2594,81,589,167230,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,32,36,1,2551,2681,470,605,964712,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,28,41,1,1940,2039,16,80,32961,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,2,45,1,-725,-762,459,173,941298,0,0
385330000,396112000,385316000,385330000,0,0,0,0,0,0,1,41,1,7345,7720,473,1012,971677,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,2,30,18,2,-2363,-2483,2487,14,904081,2,28
385340000,396122000,385326000,385340000,0,0,0,0,0,2,19,39,1,9525,10011,4024,729,1959212,3,0
385340000,396122000,385326000,385340000,0,0,0,0,0,2,10,25,1,11948,12558,251,376,515304,0,25
385340000,396122000,385326000,385340000,0,0,0,0,0,2,12,38,1,7809,8208,2391,289,707830,2,0
385340000,396122000,385326000,385340000,0,0,0,0,0,2,7,24,2,-2375,-2496,3269,318,410638,3,26
385340000,396122000,385326000,385340000,0,0,0,0,0,2,33,30,1,-3902,-4101,513,812,1053278,0,3
385340000,396122000,385326000,385340000,0,0,0,0,0,2,29,48,1,4010,4214,688,407,1411217,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,12,28,1,-9430,-9911,812,893,1666390,0,11
385340000,396122000,385326000,385340000,0,0,0,0,0,0,31,28,1,11756,12355,824,778,1690761,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,25,33,1,-2505,-2633,84,988,174179,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,32,36,1,2547,2677,467,111,957575,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,28,41,1,1923,2022,13,451,27553,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,2,45,1,-743,-781,460,174,943351,0,0
385340000,396122000,385326000,385340000,0,0,0,0,0,0,1,42,1,7319,7692,463,1002,951158,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,2,30,19,2,-2352,-2472,2490,247,910695,2,25
385350000,396132000,385336000,385350000,0,0,0,0,0,2,19,38,1,9526,10012,4011,723,1932550,3,0
385350000,396132000,385336000,385350000,0,0,0,0,0,2,10,26,1,11897,12504,235,105,481962,0,17
385350000,396132000,385336000,385350000,0,0,0,0,0,2,12,38,1,7788,8185,2380,651,686005,2,0
385350000,396132000,385336000,385350000,0,0,0,0,0,2,7,24,2,-2340,-2459,3272,515,417183,3,25
385350000,396132000,385336000,385350000,0,0,0,0,0,2,33,30,1,-3918,-4118,519,121,1064194,0,3
385350000,396132000,385336000,385350000,0,0,0,0,0,2,29,48,1,4009,4213,682,945,1399994,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,0,10,25,1,-6517,-6849,66,760,136822,0,21
385350000,396132000,385336000,385350000,0,0,0,0,0,0,12,28,1,-9445,-9927,825,828,1692911,0,12
385350000,396132000,385336000,385350000,0,0,0,0,0,0,31,31,1,11733,12332,808,750,1657903,0,3
385350000,396132000,385336000,385350000,0,0,0,0,0,0,25,33,1,-2531,-2660,88,405,181213,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,0,32,35,1,2538,2667,463,651,950455,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,0,28,41,1,1904,2001,10,847,22197,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,0,2,46,1,-760,-799,461,199,945451,0,0
385350000,396132000,385336000,385350000,0,0,0,0,0,0,1,41,1,7295,7667,454,3,930709,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,2,30,19,2,-2363,-2484,2493,502,917356,2,25
385360000,396142000,385346000,385360000,0,0,0,0,0,2,19,38,1,9528,10014,3998,716,1905887,3,0
385360000,396142000,385346000,385360000,0,0,0,0,0,2,10,27,1,11892,12498,218,881,448665,0,12
385360000,396142000,385346000,385360000,0,0,0,0,0,2,12,39,1,7770,8166,2370,18,664238,2,0
385360000,396142000,385346000,385360000,0,0,0,0,0,2,7,21,2,-2373,-2494,3275,712,423726,3,25
385360000,396142000,385346000,385360000,0,0,0,0,0,2,33,29,1,-3933,-4134,524,488,1075179,0,1
385360000,396142000,385346000,385360000,0,0,0,0,0,2,29,48,1,4008,4213,677,460,1388772,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,10,25,2,-6551,-6885,75,734,155221,0,19
385360000,396142000,385346000,385360000,0,0,0,0,0,0,12,27,1,-9464,-9947,838,692,1719289,0,11
385360000,396142000,385346000,385360000,0,0,0,0,0,0,31,33,1,11714,12312,792,749,1625103,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,25,32,1,-2563,-2693,91,888,188329,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,32,35,1,2533,2663,460,173,943348,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,28,41,1,1886,1983,8,245,16891,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,2,46,1,-778,-817,462,249,947600,0,0
385360000,396142000,385346000,385360000,0,0,0,0,0,0,1,41,1,7268,7639,444,65,910331,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,2,30,16,2,-2387,-2508,2496,751,924004,2,25
385370000,396152000,385356000,385370000,0,0,0,0,0,2,19,37,1,9527,10013,3985,709,1879222,3,0
385370000,396152000,385356000,385370000,0,0,0,0,0,2,10,26,1,11874,12480,202,629,415361,0,14
385370000,396152000,385356000,385370000,0,0,0,0,0,2,12,39,1,7747,8142,2359,437,642526,2,0
385370000,396152000,385356000,385370000,0,0,0,0,0,2,7,22,1,-2343,-2463,3278,933,430319,3,25
385370000,396152000,385356000,385370000,0,0,0,0,0,2,33,29,1,-3951,-4153,529,863,1086180,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,2,29,47,1,4006,4210,671,1000,1377554,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,12,27,1,-9484,-9968,851,617,1745788,0,12
385370000,396152000,385356000,385370000,0,0,0,0,0,0,31,34,1,11693,12289,776,774,1592352,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,25,32,1,-2593,-2725,95,391,195535,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,32,35,1,2523,2652,456,727,936258,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,28,41,1,1865,1960,5,693,11639,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,2,46,1,-797,-838,463,323,949799,0,0
385370000,396152000,385356000,385370000,0,0,0,0,0,0,1,40,1,7241,7610,434,162,890026,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,2,19,37,1,9528,10014,3972,701,1852555,3,0
385380000,396162000,385366000,385380000,0,0,0,0,0,2,10,24,1,11851,12455,186,434,382171,0,18
385380000,396162000,385366000,385380000,0,0,0,0,0,2,12,39,1,7726,8120,2348,885,620873,2,0
385380000,396162000,385366000,385380000,0,0,0,0,0,2,7,21,2,-2381,-2503,3282,139,436929,3,25
385380000,396162000,385366000,385380000,0,0,0,0,0,2,33,28,1,-3970,-4173,535,245,1097244,0,2
385380000,396162000,385366000,385380000,0,0,0,0,0,2,29,47,1,4005,4209,666,518,1366339,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,0,10,24,1,-6613,-6950,93,601,191854,0,28
385380000,396162000,385366000,385380000,0,0,0,0,0,0,26,25,2,20409,21450,264,477,542157,0,28
385380000,396162000,385366000,385380000,0,0,0,0,0,0,12,27,1,-9506,-9991,864,608,1772419,0,11
385380000,396162000,385366000,385380000,0,0,0,0,0,0,31,35,1,11670,12265,760,830,1559664,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,0,25,31,1,-2627,-2761,98,961,202826,0,3
385380000,396162000,385366000,385380000,0,0,0,0,0,0,32,35,1,2519,2647,453,272,929196,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,0,28,41,1,1846,1940,3,145,6441,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,0,2,46,1,-814,-856,464,422,952047,0,0
385380000,396162000,385366000,385380000,0,0,0,0,0,0,1,39,1,7214,7582,424,295,869793,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,2,30,19,1,-2401,-2523,2503,528,937910,2,57
385390000,396172000,385376000,385390000,0,0,0,0,0,2,19,37,2,9531,10017,3959,691,1825886,3,0
385390000,396172000,385376000,385390000,0,0,0,0,0,2,10,21,2,11862,12467,170,245,348992,0,25
385390000,396172000,385376000,385390000,0,0,0,0,0,2,12,39,1,7708,8101,2338,336,599274,2,0
385390000,396172000,385376000,385390000,0,0,0,0,0,2,7,19,2,-2377,-2498,3285,334,443470,3,25
385390000,396172000,385376000,385390000,0,0,0,0,0,2,33,28,1,-3984,-4187,540,691,1108385,0,3
385390000,396172000,385376000,385390000,0,0,0,0,0,2,29,47,1,4006,4211,661,37,1355126,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,0,10,27,1,-6620,-6958,102,634,210371,0,12
385390000,396172000,385376000,385390000,0,0,0,0,0,0,26,27,2,20372,21411,236,693,485189,0,17
385390000,396172000,385376000,385390000,0,0,0,0,0,0,12,28,1,-9521,-10006,877,591,1799036,0,11
385390000,396172000,385376000,385390000,0,0,0,0,0,0,31,36,1,11652,12246,744,918,1527041,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,0,25,32,1,-2652,-2787,102,554,210210,0,1
385390000,396172000,385376000,385390000,0,0,0,0,0,0,32,36,1,2512,2640,449,851,922155,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,0,28,41,1,1830,1923,0,646,1294,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,0,2,46,1,-829,-872,465,544,954342,0,0
385390000,396172000,385376000,385390000,0,0,0,0,0,0,1,39,1,7192,7558,414,463,849629,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,2,19,37,1,9529,10015,3946,680,1799214,3,0
385400000,396182000,385386000,385400000,0,0,0,0,0,2,10,20,2,11851,12455,154,76,315853,0,25
385400000,396182000,385386000,385400000,0,0,0,0,0,2,12,40,1,7686,8078,2327,842,577738,2,0
385400000,396182000,385386000,385400000,0,0,0,0,0,2,7,20,2,-2311,-2429,3288,490,449932,3,27
385400000,396182000,385386000,385400000,0,0,0,0,0,2,33,27,1,-3999,-4203,546,121,1119544,0,5
385400000,396182000,385386000,385400000,0,0,0,0,0,2,29,47,1,4003,4208,655,583,1343919,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,10,30,1,-6643,-6982,111,677,228907,0,15
385400000,396182000,385386000,385400000,0,0,0,0,0,0,26,29,2,20367,21406,208,929,428262,0,10
385400000,396182000,385386000,385400000,0,0,0,0,0,0,12,27,1,-9541,-10028,890,570,1825645,0,12
385400000,396182000,385386000,385400000,0,0,0,0,0,0,31,35,1,11627,12220,729,9,1494470,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,25,32,1,-2684,-2821,106,194,217691,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,32,36,1,2504,2632,446,417,915137,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,28,41,1,1808,1900,1021,151,2093355,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,2,46,1,-849,-892,466,694,956691,0,0
385400000,396182000,385386000,385400000,0,0,0,0,0,0,1,40,1,7163,7529,404,670,829543,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,2,19,37,1,9534,10020,3933,668,1772540,3,0
385410000,396192000,385396000,385410000,0,0,0,0,0,2,10,21,2,11797,12399,137,978,282809,0,25
385410000,396192000,385396000,385410000,0,0,0,0,0,2,12,40,1,7665,8056,2317,352,556256,2,0
385410000,396192000,385396000,385410000,0,0,0,0,0,2,7,20,2,-2356,-2476,3291,740,456583,3,25
385410000,396192000,385396000,385410000,0,0,0,0,0,2,33,26,1,-4016,-4221,551,595,1130742,0,13
385410000,396192000,385396000,385410000,0,0,0,0,0,2,29,47,1,4004,4208,650,106,1332714,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,0,10,30,1,-6672,-7012,120,751,247504,0,5
385410000,396192000,385396000,385410000,0,0,0,0,0,0,26,29,2,20358,21396,181,142,371335,0,11
385410000,396192000,385396000,385410000,0,0,0,0,0,0,12,28,2,-9561,-10049,903,673,1852501,0,11
385410000,396192000,385396000,385410000,0,0,0,0,0,0,31,33,1,11611,12203,713,150,1461952,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,0,25,31,1,-2713,-2851,109,891,225235,0,3
385410000,396192000,385396000,385410000,0,0,0,0,0,0,32,37,1,2499,2627,442,1019,908141,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,0,28,40,1,1791,1882,1018,705,2088314,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,0,2,46,1,-865,-909,467,866,959085,0,0
385410000,396192000,385396000,385410000,0,0,0,0,0,0,1,38,1,7139,7503,394,911,809526,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,2,19,37,1,9533,10019,3920,656,1745865,3,0
385420000,396202000,385406000,385420000,0,0,0,0,0,2,10,23,2,11820,12422,121,894,249841,0,25
385420000,396202000,385406000,385420000,0,0,0,0,0,2,12,40,1,7644,8034,2306,914,534832,2,0
385420000,396202000,385406000,385420000,0,0,0,0,0,2,7,20,2,-2305,-2423,3294,970,463193,3,25
385420000,396202000,385406000,385420000,0,0,0,0,0,2,33,26,1,-4030,-4235,557,79,1142010,0,17
385420000,396202000,385406000,385420000,0,0,0,0,0,2,29,47,1,4002,4207,644,653,1321509,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,0,10,26,1,-6695,-7037,129,869,266190,0,2
385420000,396202000,385406000,385420000,0,0,0,0,0,0,26,28,1,20352,21390,153,366,314385,0,11
385420000,396202000,385406000,385420000,0,0,0,0,0,0,12,28,1,-9576,-10065,916,657,1879119,0,11
385420000,396202000,385406000,385420000,0,0,0,0,0,0,31,34,1,11588,12179,697,320,1429493,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,0,25,30,1,-2744,-2884,113,608,232869,0,3
385420000,396202000,385406000,385420000,0,0,0,0,0,0,32,36,1,2489,2616,439,606,901166,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,0,28,40,1,1772,1862,1016,262,2083328,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,0,2,46,1,-884,-929,469,38,961528,0,0
385420000,396202000,385406000,385420000,0,0,0,0,0,0,1,38,1,7113,7476,385,165,789582,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,2,30,19,2,-2508,-2635,2516,761,965025,2,29
385430000,396212000,385416000,385430000,0,0,0,0,0,2,19,38,2,9535,10021,3907,644,1719191,3,0
385430000,396212000,385416000,385430000,0,0,0,0,0,2,10,23,2,11778,12379,105,833,216919,0,25
385430000,396212000,385416000,385430000,0,0,0,0,0,2,12,40,1,7624,8013,2296,482,513466,2,0
385430000,396212000,385416000,385430000,0,0,0,0,0,2,7,22,2,-2294,-2411,3298,178,469807,3,27
385430000,396212000,385416000,385430000,0,0,0,0,0,2,33,24,2,-4058,-4265,562,540,1153184,0,17
385430000,396212000,385416000,385430000,0,0,0,0,0,2,29,47,1,4001,4205,639,177,1310306,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,10,28,1,-6720,-7062,139,0,284950,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,26,27,1,20340,21377,125,560,257372,0,12
385430000,396212000,385416000,385430000,0,0,0,0,0,0,12,27,1,-9596,-10085,929,731,1905917,0,12
385430000,396212000,385416000,385430000,0,0,0,0,0,0,31,34,1,11564,12153,681,518,1397089,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,25,29,1,-2778,-2920,117,364,240581,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,32,37,1,2482,2609,436,201,894204,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,28,41,1,1753,1842,1013,868,2078392,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,2,46,1,-901,-947,470,259,964020,0,0
385430000,396212000,385416000,385430000,0,0,0,0,0,0,1,38,1,7085,7446,375,479,769711,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,2,30,21,2,-2498,-2626,2520,178,972058,2,25
385440000,396222000,385426000,385440000,0,0,0,0,0,2,19,39,1,9537,10023,3894,628,1692509,3,0
385440000,396222000,385426000,385440000,0,0,0,0,0,2,10,20,2,11738,12337,89,772,183998,0,27
385440000,396222000,385426000,385440000,0,0,0,0,0,2,12,40,1,7605,7993,2286,79,492160,2,0
385440000,396222000,385426000,385440000,0,0,0,0,0,2,7,24,2,-2346,-2465,3301,420,476443,3,25
385440000,396222000,385426000,385440000,0,0,0,0,0,2,33,24,2,-4063,-4270,568,91,1164584,0,17
385440000,396222000,385426000,385440000,0,0,0,0,0,2,29,47,1,4002,4206,633,725,1299104,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,0,10,30,1,-6750,-7094,148,198,303797,0,3
385440000,396222000,385426000,385440000,0,0,0,0,0,0,26,26,2,20333,21370,97,775,200403,0,12
385440000,396222000,385426000,385440000,0,0,0,0,0,0,12,27,1,-9614,-10105,942,894,1932892,0,11
385440000,396222000,385426000,385440000,0,0,0,0,0,0,31,35,1,11545,12134,665,747,1364747,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,0,25,31,1,-2809,-2952,121,169,248390,0,3
385440000,396222000,385426000,385440000,0,0,0,0,0,0,32,38,1,2478,2604,432,829,887262,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,0,28,40,1,1735,1823,1011,477,2073508,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,0,2,46,1,-917,-964,471,504,966561,0,0
385440000,396222000,385426000,385440000,0,0,0,0,0,0,1,38,1,7061,7421,365,830,749914,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,2,30,20,2,-2559,-2690,2523,641,979135,2,25
385450000,396232000,385436000,385450000,0,0,0,0,0,2,19,39,1,9538,10025,3881,610,1665824,3,0
385450000,396232000,385436000,385450000,0,0,0,0,0,2,10,19,2,11785,12386,73,772,151197,0,27
385450000,396232000,385436000,385450000,0,0,0,0,0,2,12,40,1,7582,7969,2275,730,470913,2,0
385450000,396232000,385436000,385450000,0,0,0,0,0,2,7,24,2,-2413,-2536,3304,628,483010,3,27
385450000,396232000,385436000,385450000,0,0,0,0,0,2,33,27,1,-4084,-4292,573,727,1176107,0,15
385450000,396232000,385436000,385450000,0,0,0,0,0,2,29,46,2,4000,4204,628,252,1287907,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,0,10,30,2,-6769,-7115,157,433,322717,0,1
385450000,396232000,385436000,385450000,0,0,0,0,0,0,26,25,2,20322,21359,69,1001,143456,0,21
385450000,396232000,385436000,385450000,0,0,0,0,0,0,12,28,1,-9633,-10125,955,992,1959738,0,11
385450000,396232000,385436000,385450000,0,0,0,0,0,0,31,34,1,11524,12112,649,1006,1332467,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,0,25,32,1,-2840,-2985,125,22,256296,0,2
385450000,396232000,385436000,385450000,0,0,0,0,0,0,32,38,1,2472,2598,429,445,880342,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,0,28,40,1,1715,1802,1009,112,2068678,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,0,2,46,1,-935,-983,472,774,969151,0,0
385450000,396232000,385436000,385450000,0,0,0,0,0,0,1,38,1,7035,7394,356,194,730189,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,2,30,20,2,-2576,-2708,2527,90,986233,2,25
385460000,396242000,385446000,385460000,0,0,0,0,0,2,19,40,1,9539,10025,3868,591,1639135,3,0
385460000,396242000,385446000,385460000,0,0,0,0,0,2,10,21,2,11726,12324,57,750,118353,0,25
385460000,396242000,385446000,385460000,0,0,0,0,0,2,12,40,1,7563,7949,2265,384,449721,2,0
385460000,396242000,385446000,385460000,0,0,0,0,0,2,7,21,2,-2367,-2488,3307,817,489538,3,25
385460000,396242000,385446000,385460000,0,0,0,0,0,2,33,28,2,-4100,-4309,579,318,1187589,0,13
385460000,396242000,385446000,385460000,0,0,0,0,0,2,29,46,1,3999,4203,622,804,1276712,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,10,28,2,-6798,-7145,166,708,341719,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,26,25,2,20307,21343,42,226,86553,0,22
385460000,396242000,385446000,385460000,0,0,0,0,0,0,12,28,1,-9653,-10146,969,177,1986806,0,11
385460000,396242000,385446000,385460000,0,0,0,0,0,0,31,34,1,11503,12090,634,274,1300251,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,25,32,1,-2873,-3019,128,938,264279,0,3
385460000,396242000,385446000,385460000,0,0,0,0,0,0,32,38,1,2466,2591,426,66,873434,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,28,41,1,1697,1784,1006,799,2063904,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,2,46,1,-952,-1001,474,44,971790,0,0
385460000,396242000,385446000,385460000,0,0,0,0,0,0,1,38,1,7009,7366,346,617,710538,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,2,30,18,2,-2620,-2754,2530,604,993412,2,27
385470000,396252000,385456000,385470000,0,0,0,0,0,2,19,40,1,9540,10026,3855,571,1612445,3,0
385470000,396252000,385456000,385470000,0,0,0,0,0,2,10,24,2,11734,12332,41,736,85525,0,26
385470000,396252000,385456000,385470000,0,0,0,0,0,2,12,40,1,7541,7925,2255,67,428586,2,0
385470000,396252000,385456000,385470000,0,0,0,0,0,2,7,21,2,-2333,-2452,3311,28,496157,3,25
385470000,396252000,385456000,385470000,0,0,0,0,0,2,33,28,2,-4114,-4324,584,918,1199041,0,14
385470000,396252000,385456000,385470000,0,0,0,0,0,2,29,46,1,3999,4203,617,333,1265519,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,0,10,25,2,-6818,-7166,175,1017,360788,0,14
385470000,396252000,385456000,385470000,0,0,0,0,0,0,26,24,2,20311,21347,14,500,29701,0,20
385470000,396252000,385456000,385470000,0,0,0,0,0,0,12,27,1,-9672,-10165,982,326,2013755,0,11
385470000,396252000,385456000,385470000,0,0,0,0,0,0,31,34,1,11485,12070,618,591,1268086,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,0,25,32,1,-2903,-3051,132,876,272354,0,1
385470000,396252000,385456000,385470000,0,0,0,0,0,0,32,39,1,2458,2583,422,721,866545,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,0,28,42,1,1678,1764,1004,487,2059178,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,0,2,47,1,-969,-1018,475,362,974477,0,0
385470000,396252000,385456000,385470000,0,0,0,0,0,0,1,38,1,6985,7341,337,54,690960,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,2,19,41,1,9542,10029,3842,548,1585749,3,0
385480000,396262000,385466000,385480000,0,0,0,0,0,2,10,25,2,11702,12298,25,741,52735,0,25
385480000,396262000,385466000,385480000,0,0,0,0,0,2,12,40,1,7523,7906,2244,803,407509,2,0
385480000,396262000,385466000,385480000,0,0,0,0,0,2,7,23,2,-2329,-2448,3314,254,502761,3,26
385480000,396262000,385466000,385480000,0,0,0,0,0,2,33,26,2,-4129,-4340,590,479,1210462,0,13
385480000,396262000,385466000,385480000,0,0,0,0,0,2,29,46,1,4000,4204,611,886,1254327,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,0,10,23,1,-6847,-7196,185,377,380006,0,23
385480000,396262000,385466000,385480000,0,0,0,0,0,0,26,26,2,20294,21329,1009,795,2070045,0,15
385480000,396262000,385466000,385480000,0,0,0,0,0,0,12,27,1,-9689,-10183,995,544,2040843,0,11
385480000,396262000,385466000,385480000,0,0,0,0,0,0,31,35,1,11463,12048,602,935,1235973,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,0,25,30,1,-2926,-3076,136,849,280501,0,3
385480000,396262000,385466000,385480000,0,0,0,0,0,0,32,39,1,2453,2578,419,363,859679,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,0,28,42,1,1662,1747,1002,200,2054503,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,0,2,47,1,-984,-1035,476,703,977209,0,0
385480000,396262000,385466000,385480000,0,0,0,0,0,0,1,39,1,6961,7316,327,549,671451,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,2,19,41,1,9542,10029,3829,522,1559047,3,0
385490000,396272000,385476000,385490000,0,0,0,0,0,2,10,24,2,11672,12267,9,814,20080,0,18
385490000,396272000,385476000,385490000,0,0,0,0,0,2,12,40,1,7500,7883,2234,541,386485,2,0
385490000,396272000,385476000,385490000,0,0,0,0,0,2,7,22,2,-2356,-2476,3317,468,509339,3,25
385490000,396272000,385476000,385490000,0,0,0,0,0,2,33,27,2,-4147,-4358,596,160,1222122,0,14
385490000,396272000,385476000,385490000,0,0,0,0,0,2,29,46,1,3998,4202,606,416,1243134,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,0,26,27,2,20287,21322,982,90,2013283,0,11
385490000,396272000,385476000,385490000,0,0,0,0,0,0,23,25,2,-14020,-14736,140,709,288420,0,23
385490000,396272000,385476000,385490000,0,0,0,0,0,0,12,27,1,-9708,-10203,1008,775,2067954,0,11
385490000,396272000,385476000,385490000,0,0,0,0,0,0,31,35,1,11441,12024,587,281,1203915,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,0,25,31,1,-2957,-3108,140,864,288731,0,5
385490000,396272000,385476000,385490000,0,0,0,0,0,0,32,39,1,2444,2569,416,14,852830,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,0,28,42,1,1642,1725,999,961,2049878,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,0,2,47,1,-1003,-1054,478,42,979986,0,0
385490000,396272000,385476000,385490000,0,0,0,0,0,0,1,40,1,6933,7286,318,56,652013,0,0
385500000,396282000,385486000,385500000,0,0,0,0,0,2,27,25,2,8414,8843,3866,867,1635589,3,18
385500000,396282000,385486000,385500000,0,0,0,0,0,2,19,42,1,9540,10027,3816,495,1532343,3,0
385500000,396282000,385486000,385500000,0,0,0,0,0,2,10,23,2,11656,12251,4085,885,2084574,3,19
